# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
3.792531e+01 -1.170977e+01 -7.493897e-01 -7.937577e-01 1.115132e-01 1.118742e-01
3.799646e+01 -1.163861e+01 -7.639689e-01 -8.090863e-01 1.122626e-01 1.127068e-01
3.806762e+01 -1.156746e+01 -7.622891e-01 -8.082613e-01 1.131174e-01 1.135402e-01
3.813877e+01 -1.149630e+01 -7.443647e-01 -7.910893e-01 1.138697e-01 1.143744e-01
3.820993e+01 -1.142515e+01 -7.111708e-01 -7.586184e-01 1.145927e-01 1.152080e-01
3.828108e+01 -1.135399e+01 -6.650090e-01 -7.131817e-01 1.153179e-01 1.160404e-01
3.835224e+01 -1.128284e+01 -6.097802e-01 -6.586457e-01 1.160107e-01 1.168734e-01
3.842339e+01 -1.121169e+01 -5.500829e-01 -5.996144e-01 1.166768e-01 1.177081e-01
3.849454e+01 -1.114053e+01 -4.893973e-01 -5.398844e-01 1.176323e-01 1.185435e-01
3.856570e+01 -1.106938e+01 -4.301127e-01 -4.816709e-01 1.187034e-01 1.193800e-01
3.863685e+01 -1.099822e+01 -3.730524e-01 -4.254696e-01 1.195624e-01 1.202155e-01
3.870801e+01 -1.092707e+01 -3.207971e-01 -3.741181e-01 1.204661e-01 1.210503e-01
3.877916e+01 -1.085591e+01 -2.756079e-01 -3.297773e-01 1.213146e-01 1.218854e-01
3.885032e+01 -1.078476e+01 -2.401662e-01 -2.952600e-01 1.222390e-01 1.227219e-01
3.892147e+01 -1.071360e+01 -2.159910e-01 -2.720746e-01 1.232287e-01 1.235597e-01
3.899263e+01 -1.064245e+01 -2.020161e-01 -2.590947e-01 1.242238e-01 1.244010e-01
3.906378e+01 -1.057130e+01 -1.973052e-01 -2.552783e-01 1.251183e-01 1.252466e-01
3.913493e+01 -1.050014e+01 -2.015651e-01 -2.604665e-01 1.260466e-01 1.260960e-01
3.920609e+01 -1.042899e+01 -2.150187e-01 -2.748404e-01 1.269669e-01 1.269490e-01
3.927724e+01 -1.035783e+01 -2.373972e-01 -2.981822e-01 1.279302e-01 1.278078e-01
3.934840e+01 -1.028668e+01 -2.669917e-01 -3.286869e-01 1.288403e-01 1.286673e-01
3.941955e+01 -1.021552e+01 -3.001979e-01 -3.628329e-01 1.297801e-01 1.295274e-01
3.949071e+01 -1.014437e+01 -3.324014e-01 -3.960038e-01 1.307476e-01 1.303881e-01
3.956186e+01 -1.007321e+01 -3.591832e-01 -4.237787e-01 1.317408e-01 1.312503e-01
3.963302e+01 -1.000206e+01 -3.773790e-01 -4.428661e-01 1.326323e-01 1.321191e-01
3.970417e+01 -9.930906e+00 -3.849733e-01 -4.513684e-01 1.335403e-01 1.329912e-01
3.977532e+01 -9.859751e+00 -3.814005e-01 -4.486276e-01 1.343723e-01 1.338698e-01
3.984648e+01 -9.788597e+00 -3.678400e-01 -4.358222e-01 1.351274e-01 1.347586e-01
3.991763e+01 -9.717442e+00 -3.468813e-01 -4.156505e-01 1.359144e-01 1.356563e-01
3.998879e+01 -9.646288e+00 -3.223574e-01 -3.919379e-01 1.367257e-01 1.365633e-01
4.005994e+01 -9.575134e+00 -2.992787e-01 -3.696202e-01 1.374867e-01 1.374835e-01
4.013110e+01 -9.503979e+00 -2.826490e-01 -3.538230e-01 1.383192e-01 1.384018e-01
4.020225e+01 -9.432825e+00 -2.762770e-01 -3.482642e-01 1.391323e-01 1.393211e-01
4.027341e+01 -9.361670e+00 -2.824847e-01 -3.552454e-01 1.399059e-01 1.402470e-01
4.034456e+01 -9.290516e+00 -3.024675e-01 -3.760345e-01 1.407122e-01 1.411795e-01
4.041571e+01 -9.219361e+00 -3.356392e-01 -4.100336e-01 1.415396e-01 1.421182e-01
4.048687e+01 -9.148207e+00 -3.785232e-01 -4.537108e-01 1.423328e-01 1.430639e-01
4.055802e+01 -9.077053e+00 -4.286863e-01 -5.047597e-01 1.432186e-01 1.440149e-01
4.062918e+01 -9.005898e+00 -4.829365e-01 -5.600172e-01 1.442259e-01 1.449731e-01
4.070033e+01 -8.934744e+00 -5.393721e-01 -6.174322e-01 1.452053e-01 1.459396e-01
4.077149e+01 -8.863589e+00 -5.966828e-01 -6.756790e-01 1.461413e-01 1.469163e-01
4.084264e+01 -8.792435e+00 -6.517560e-01 -7.316615e-01 1.470507e-01 1.479014e-01
4.091379e+01 -8.721281e+00 -7.000588e-01 -7.807757e-01 1.478621e-01 1.488930e-01
4.098495e+01 -8.650126e+00 -7.370819e-01 -8.185907e-01 1.486540e-01 1.498942e-01
4.105610e+01 -8.578972e+00 -7.596409e-01 -8.419571e-01 1.494613e-01 1.509028e-01
4.112726e+01 -8.507817e+00 -7.661422e-01 -8.493109e-01 1.503139e-01 1.519180e-01
4.119841e+01 -8.436663e+00 -7.559831e-01 -8.401963e-01 1.513583e-01 1.529400e-01
4.126957e+01 -8.365508e+00 -7.296922e-01 -8.149108e-01 1.523639e-01 1.539704e-01
4.134072e+01 -8.294354e+00 -6.887476e-01 -7.750064e-01 1.534039e-01 1.550048e-01
4.141188e+01 -8.223200e+00 -6.361955e-01 -7.236404e-01 1.545901e-01 1.560423e-01
4.148303e+01 -8.152045e+00 -5.764451e-01 -6.650152e-01 1.557153e-01 1.570823e-01
4.155418e+01 -8.080891e+00 -5.139205e-01 -6.036022e-01 1.568269e-01 1.581228e-01
4.162534e+01 -8.009736e+00 -4.514966e-01 -5.424361e-01 1.580846e-01 1.591617e-01
4.169649e+01 -7.938582e+00 -3.906087e-01 -4.824198e-01 1.589562e-01 1.601980e-01
4.176765e+01 -7.867427e+00 -3.326678e-01 -4.255919e-01 1.600692e-01 1.612296e-01
4.183880e+01 -7.796273e+00 -2.805398e-01 -3.746241e-01 1.612294e-01 1.622549e-01
4.190996e+01 -7.725119e+00 -2.361752e-01 -3.314584e-01 1.624283e-01 1.632718e-01
4.198111e+01 -7.653964e+00 -2.022941e-01 -2.987039e-01 1.635550e-01 1.642795e-01
4.205227e+01 -7.582810e+00 -1.786659e-01 -2.763195e-01 1.647988e-01 1.652806e-01
4.212342e+01 -7.511655e+00 -1.639162e-01 -2.627937e-01 1.660227e-01 1.662729e-01
4.219457e+01 -7.440501e+00 -1.570439e-01 -2.572389e-01 1.673401e-01 1.672556e-01
4.226573e+01 -7.369346e+00 -1.575743e-01 -2.590434e-01 1.686143e-01 1.682315e-01
4.233688e+01 -7.298192e+00 -1.655417e-01 -2.683938e-01 1.699973e-01 1.692058e-01
4.240804e+01 -7.227038e+00 -1.814118e-01 -2.855603e-01 1.712937e-01 1.701809e-01
4.247919e+01 -7.155883e+00 -2.054392e-01 -3.108479e-01 1.725539e-01 1.711619e-01
4.255035e+01 -7.084729e+00 -2.366677e-01 -3.434167e-01 1.738942e-01 1.721558e-01
4.262150e+01 -7.013574e+00 -2.726679e-01 -3.806915e-01 1.751688e-01 1.731685e-01
4.269266e+01 -6.942420e+00 -3.092440e-01 -4.185297e-01 1.764309e-01 1.742056e-01
4.276381e+01 -6.871265e+00 -3.417730e-01 -4.523588e-01 1.777309e-01 1.752701e-01
4.283496e+01 -6.800111e+00 -3.667583e-01 -4.786130e-01 1.789999e-01 1.763597e-01
4.290612e+01 -6.728957e+00 -3.819401e-01 -4.948812e-01 1.800863e-01 1.774763e-01
4.297727e+01 -6.657802e+00 -3.862224e-01 -5.001391e-01 1.810619e-01 1.786192e-01
4.304843e+01 -6.586648e+00 -3.803206e-01 -4.951032e-01 1.819277e-01 1.797854e-01
4.311958e+01 -6.515493e+00 -3.664638e-01 -4.820522e-01 1.827337e-01 1.809732e-01
4.319074e+01 -6.444339e+00 -3.482457e-01 -4.645795e-01 1.834789e-01 1.821838e-01
4.326189e+01 -6.373184e+00 -3.305738e-01 -4.475492e-01 1.841206e-01 1.834082e-01
4.333305e+01 -6.302030e+00 -3.192727e-01 -4.368664e-01 1.847388e-01 1.846539e-01
4.340420e+01 -6.230876e+00 -3.195693e-01 -4.376943e-01 1.852702e-01 1.859125e-01
4.347535e+01 -6.159721e+00 -3.347260e-01 -4.532493e-01 1.856685e-01 1.871815e-01
4.354651e+01 -6.088567e+00 -3.631931e-01 -4.821064e-01 1.860585e-01 1.884588e-01
4.361766e+01 -6.017412e+00 -4.018410e-01 -5.212829e-01 1.865871e-01 1.897460e-01
4.368882e+01 -5.946258e+00 -4.475908e-01 -5.674340e-01 1.869884e-01 1.910407e-01
4.375997e+01 -5.875103e+00 -4.976513e-01 -6.179442e-01 1.874381e-01 1.923454e-01
4.383113e+01 -5.803949e+00 -5.503778e-01 -6.713774e-01 1.881448e-01 1.936607e-01
4.390228e+01 -5.732795e+00 -6.034321e-01 -7.253346e-01 1.890477e-01 1.949910e-01
4.397344e+01 -5.661640e+00 -6.528159e-01 -7.756923e-01 1.900216e-01 1.963379e-01
4.404459e+01 -5.590486e+00 -6.936350e-01 -8.176841e-01 1.911943e-01 1.977074e-01
4.411574e+01 -5.519331e+00 -7.219009e-01 -8.473454e-01 1.925897e-01 1.991043e-01
4.418690e+01 -5.448177e+00 -7.352321e-01 -8.623083e-01 1.942214e-01 2.005301e-01
4.425805e+01 -5.377022e+00 -7.325352e-01 -8.615228e-01 1.961328e-01 2.019887e-01
4.432921e+01 -5.305868e+00 -7.137141e-01 -8.447843e-01 1.982154e-01 2.034806e-01
4.440036e+01 -5.234714e+00 -6.796287e-01 -8.128753e-01 2.003917e-01 2.050035e-01
4.447152e+01 -5.163559e+00 -6.323513e-01 -7.678156e-01 2.026096e-01 2.065541e-01
4.454267e+01 -5.092405e+00 -5.755251e-01 -7.132142e-01 2.048343e-01 2.081296e-01
4.461383e+01 -5.021250e+00 -5.134755e-01 -6.534017e-01 2.070714e-01 2.097226e-01
4.468498e+01 -4.950096e+00 -4.498313e-01 -5.918512e-01 2.091651e-01 2.113221e-01
4.475613e+01 -4.878942e+00 -3.860185e-01 -5.301755e-01 2.113022e-01 2.129122e-01
4.482729e+01 -4.807787e+00 -3.232790e-01 -4.693174e-01 2.131837e-01 2.144725e-01
4.489844e+01 -4.736633e+00 -2.642425e-01 -4.121098e-01 2.150125e-01 2.159783e-01
4.496960e+01 -4.665478e+00 -2.112598e-01 -3.608210e-01 2.167064e-01 2.173970e-01
4.504075e+01 -4.594324e+00 -1.670059e-01 -3.181981e-01 2.183374e-01 2.186897e-01
4.511191e+01 -4.523169e+00 -1.330664e-01 -2.858261e-01 2.199050e-01 2.198098e-01
4.518306e+01 -4.452015e+00 -1.082770e-01 -2.626095e-01 2.214777e-01 2.206977e-01
4.525421e+01 -4.380861e+00 -9.163880e-02 -2.475541e-01 2.230605e-01 2.212774e-01
4.532537e+01 -4.309706e+00 -8.220601e-02 -2.397943e-01 2.247334e-01 2.214645e-01
4.539652e+01 -4.238552e+00 -7.927804e-02 -2.386621e-01 2.265293e-01 2.211525e-01
4.546768e+01 -4.167397e+00 -8.162609e-02 -2.429618e-01 2.284809e-01 2.202051e-01
4.553883e+01 -4.096243e+00 -8.637292e-02 -2.498351e-01 2.306073e-01 2.184537e-01
4.560999e+01 -4.025088e+00 -8.949634e-02 -2.552700e-01 2.329189e-01 2.156951e-01
4.568114e+01 -3.953934e+00 -8.733547e-02 -2.556073e-01 2.354170e-01 2.117274e-01
4.575230e+01 -3.882780e+00 -7.818387e-02 -2.490918e-01 2.380531e-01 2.063987e-01
4.582345e+01 -3.811625e+00 -6.327553e-02 -2.369348e-01 2.408045e-01 1.996026e-01
4.589460e+01 -3.740471e+00 -4.559708e-02 -2.220206e-01 2.435687e-01 1.912868e-01
4.596576e+01 -3.669316e+00 -2.829587e-02 -2.074130e-01 2.462623e-01 1.814342e-01
4.603691e+01 -3.598162e+00 -1.328117e-02 -1.949117e-01 2.487757e-01 1.700615e-01
4.610807e+01 -3.527007e+00 -8.985567e-04 -1.847360e-01 2.509826e-01 1.572573e-01
4.617922e+01 -3.455853e+00 8.903412e-03 -1.766970e-01 2.527456e-01 1.432099e-01
4.625038e+01 -3.384699e+00 1.627860e-02 -1.704813e-01 2.539051e-01 1.282006e-01
4.632153e+01 -3.313544e+00 2.148924e-02 -1.656540e-01 2.542884e-01 1.125763e-01
4.639269e+01 -3.242390e+00 2.462072e-02 -1.619271e-01 2.536930e-01 9.671021e-02
4.646384e+01 -3.171235e+00 2.566662e-02 -1.590728e-01 2.518846e-01 8.098840e-02
4.653499e+01 -3.100081e+00 2.453246e-02 -1.569016e-01 2.485792e-01 6.577710e-02
4.660615e+01 -3.028926e+00 2.103753e-02 -1.552569e-01 2.434396e-01 5.140210e-02
4.667730e+01 -2.957772e+00 1.490990e-02 -1.540202e-01 2.360753e-01 3.811126e-02
4.674846e+01 -2.886618e+00 5.763616e-03 -1.531022e-01 2.260110e-01 2.605096e-02
4.681961e+01 -2.815463e+00 -6.892378e-03 -1.524212e-01 2.126740e-01 1.527021e-02
4.689077e+01 -2.744309e+00 -2.365530e-02 -1.519191e-01 1.954090e-01 5.751004e-03
4.696192e+01 -2.673154e+00 -4.529655e-02 -1.515496e-01 1.733982e-01 -2.556614e-03
4.703308e+01 -2.602000e+00 -7.291453e-02 -1.512801e-01 1.455108e-01 -9.752954e-03
4.710423e+01 -2.530845e+00 -1.079944e-01 -1.510832e-01 1.102341e-01 -1.599884e-02
4.717538e+01 -2.459691e+00 -1.521983e-01 -1.509389e-01 6.588581e-02 -2.150984e-02
4.724654e+01 -2.388537e+00 -2.053354e-01 -1.508375e-01 1.264723e-02 -2.655514e-02
4.731769e+01 -2.317382e+00 -2.651145e-01 -1.507673e-01 -4.720199e-02 -3.139722e-02
4.738885e+01 -2.246228e+00 -3.294635e-01 -1.507149e-01 -1.116035e-01 -3.626576e-02
4.746000e+01 -2.175073e+00 -3.958965e-01 -1.506771e-01 -1.780742e-01 -4.135721e-02
4.753116e+01 -2.103919e+00 -4.629531e-01 -1.506536e-01 -2.451543e-01 -4.683063e-02
4.760231e+01 -2.032764e+00 -5.291633e-01 -1.506400e-01 -3.113781e-01 -5.280138e-02
4.767347e+01 -1.961610e+00 -5.913548e-01 -1.506314e-01 -3.735782e-01 -5.933355e-02
4.774462e+01 -1.890456e+00 -6.450707e-01 -1.506261e-01 -4.272994e-01 -6.643429e-02
4.781577e+01 -1.819301e+00 -6.861157e-01 -1.506228e-01 -4.683477e-01 -7.405514e-02
4.788693e+01 -1.748147e+00 -7.116958e-01 -1.506220e-01 -4.939287e-01 -8.209641e-02
4.795808e+01 -1.676992e+00 -7.204381e-01 -1.506207e-01 -5.026721e-01 -9.041663e-02
4.802924e+01 -1.605838e+00 -7.120650e-01 -1.506217e-01 -4.942981e-01 -9.884372e-02
4.810039e+01 -1.534683e+00 -6.872631e-01 -1.506220e-01 -4.694960e-01 -1.071888e-01
4.817155e+01 -1.463529e+00 -6.479379e-01 -1.506241e-01 -4.301686e-01 -1.152597e-01
4.824270e+01 -1.392375e+00 -5.975227e-01 -1.506270e-01 -3.797506e-01 -1.228755e-01
4.831386e+01 -1.321220e+00 -5.405819e-01 -1.506281e-01 -3.228086e-01 -1.298781e-01
4.838501e+01 -1.250066e+00 -4.814301e-01 -1.506290e-01 -2.636559e-01 -1.361423e-01
4.845616e+01 -1.178911e+00 -4.230760e-01 -1.506271e-01 -2.053037e-01 -1.415813e-01
4.852732e+01 -1.107757e+00 -3.668821e-01 -1.506275e-01 -1.491094e-01 -1.461493e-01
4.859847e+01 -1.036602e+00 -3.150804e-01 -1.506292e-01 -9.730603e-02 -1.498361e-01
4.866963e+01 -9.654481e-01 -2.703598e-01 -1.506305e-01 -5.258411e-02 -1.526560e-01
4.874078e+01 -8.942936e-01 -2.351662e-01 -1.506334e-01 -1.738763e-02 -1.546337e-01
4.881194e+01 -8.231392e-01 -2.118996e-01 -1.506350e-01 5.880535e-03 -1.557978e-01
4.888309e+01 -7.519848e-01 -2.002585e-01 -1.506369e-01 1.752357e-02 -1.562195e-01
4.895425e+01 -6.808304e-01 -1.988144e-01 -1.506380e-01 1.896882e-02 -1.560247e-01
4.902540e+01 -6.096759e-01 -2.060945e-01 -1.506384e-01 1.168905e-02 -1.553192e-01
4.909655e+01 -5.385215e-01 -2.205195e-01 -1.506389e-01 -2.735421e-03 -1.542172e-01
4.916771e+01 -4.673671e-01 -2.402057e-01 -1.506391e-01 -2.242143e-02 -1.527999e-01
4.923886e+01 -3.962127e-01 -2.629561e-01 -1.506393e-01 -4.517159e-02 -1.511426e-01
4.931002e+01 -3.250582e-01 -2.863368e-01 -1.506406e-01 -6.855099e-02 -1.493617e-01
4.938117e+01 -2.539038e-01 -3.079780e-01 -1.506403e-01 -9.019253e-02 -1.476028e-01
4.945233e+01 -1.827494e-01 -3.257401e-01 -1.506428e-01 -1.079521e-01 -1.460051e-01
4.952348e+01 -1.115950e-01 -3.379127e-01 -1.506462e-01 -1.201213e-01 -1.446709e-01
4.959463e+01 -4.044053e-02 -3.433184e-01 -1.506469e-01 -1.255263e-01 -1.436641e-01
4.966579e+01 3.071389e-02 -3.414364e-01 -1.506491e-01 -1.236420e-01 -1.430200e-01
4.973694e+01 1.018683e-01 -3.324114e-01 -1.506512e-01 -1.146150e-01 -1.427484e-01
4.980810e+01 1.730227e-01 -3.170649e-01 -1.506520e-01 -9.926769e-02 -1.428271e-01
4.987925e+01 2.441772e-01 -2.968414e-01 -1.506520e-01 -7.904422e-02 -1.431925e-01
4.995041e+01 3.153316e-01 -2.736738e-01 -1.506524e-01 -5.587627e-02 -1.437487e-01
5.002156e+01 3.864860e-01 -2.498775e-01 -1.506521e-01 -3.208031e-02 -1.444028e-01
5.009272e+01 4.576404e-01 -2.279492e-01 -1.506521e-01 -1.015186e-02 -1.450944e-01
5.016387e+01 5.287949e-01 -2.103086e-01 -1.506525e-01 7.489160e-03 -1.458031e-01
5.023502e+01 5.999493e-01 -1.991820e-01 -1.506543e-01 1.861753e-02 -1.464874e-01
5.030618e+01 6.711037e-01 -1.965615e-01 -1.506552e-01 2.123889e-02 -1.470850e-01
5.037733e+01 7.422582e-01 -2.043041e-01 -1.506576e-01 1.349863e-02 -1.475446e-01
5.044849e+01 8.134126e-01 -2.241324e-01 -1.506582e-01 -6.329075e-03 -1.478085e-01
5.051964e+01 8.845670e-01 -2.562388e-01 -1.506587e-01 -3.843492e-02 -1.478912e-01
5.059080e+01 9.557214e-01 -2.976603e-01 -1.506601e-01 -7.985500e-02 -1.478345e-01
5.066195e+01 1.026876e+00 -3.462904e-01 -1.506621e-01 -1.284831e-01 -1.476747e-01
5.073311e+01 1.098030e+00 -3.991852e-01 -1.506625e-01 -1.813775e-01 -1.474418e-01
5.080426e+01 1.169185e+00 -4.546064e-01 -1.506633e-01 -2.367979e-01 -1.471638e-01
5.087541e+01 1.240339e+00 -5.112510e-01 -1.506653e-01 -2.934405e-01 -1.468676e-01
5.094657e+01 1.311494e+00 -5.659611e-01 -1.506665e-01 -3.481494e-01 -1.465809e-01
5.101772e+01 1.382648e+00 -6.142614e-01 -1.506682e-01 -3.964481e-01 -1.463284e-01
5.108888e+01 1.453802e+00 -6.517068e-01 -1.506697e-01 -4.338919e-01 -1.461310e-01
5.116003e+01 1.524957e+00 -6.751803e-01 -1.506704e-01 -4.573647e-01 -1.460045e-01
5.123119e+01 1.596111e+00 -6.831302e-01 -1.506708e-01 -4.653142e-01 -1.459588e-01
5.130234e+01 1.667266e+00 -6.750906e-01 -1.506723e-01 -4.572731e-01 -1.459973e-01
5.137350e+01 1.738420e+00 -6.515325e-01 -1.506738e-01 -4.337136e-01 -1.461166e-01
5.144465e+01 1.809575e+00 -6.140122e-01 -1.506747e-01 -3.961924e-01 -1.463068e-01
5.151580e+01 1.880729e+00 -5.656554e-01 -1.506754e-01 -3.478349e-01 -1.465521e-01
5.158696e+01 1.951883e+00 -5.109123e-01 -1.506763e-01 -2.930908e-01 -1.468315e-01
5.165811e+01 2.023038e+00 -4.542494e-01 -1.506759e-01 -2.364283e-01 -1.471205e-01
5.172927e+01 2.094192e+00 -3.988221e-01 -1.506770e-01 -1.809999e-01 -1.473914e-01
5.180042e+01 2.165347e+00 -3.459220e-01 -1.506791e-01 -1.280977e-01 -1.476170e-01
5.187158e+01 2.236501e+00 -2.973010e-01 -1.506790e-01 -7.947679e-02 -1.477696e-01
5.194273e+01 2.307656e+00 -2.558979e-01 -1.506802e-01 -3.807260e-02 -1.478189e-01
5.201389e+01 2.378810e+00 -2.238176e-01 -1.506809e-01 -5.991459e-03 -1.477287e-01
5.208504e+01 2.449964e+00 -2.040269e-01 -1.506832e-01 1.380150e-02 -1.474572e-01
5.215619e+01 2.521119e+00 -1.963099e-01 -1.506831e-01 2.151835e-02 -1.469899e-01
5.222735e+01 2.592273e+00 -1.989471e-01 -1.506840e-01 1.888211e-02 -1.463847e-01
5.229850e+01 2.663428e+00 -2.100874e-01 -1.506843e-01 7.742032e-03 -1.456929e-01
5.236966e+01 2.734582e+00 -2.277390e-01 -1.506853e-01 -9.908482e-03 -1.449769e-01
5.244081e+01 2.805737e+00 -2.496787e-01 -1.506882e-01 -3.184529e-02 -1.442777e-01
5.251197e+01 2.876891e+00 -2.734856e-01 -1.506906e-01 -5.564988e-02 -1.436164e-01
5.258312e+01 2.948045e+00 -2.966642e-01 -1.506917e-01 -7.882734e-02 -1.430531e-01
5.265428e+01 3.019200e+00 -3.169078e-01 -1.506937e-01 -9.906891e-02 -1.426809e-01
5.272543e+01 3.090354e+00 -3.322695e-01 -1.506957e-01 -1.144286e-01 -1.425955e-01
5.279658e+01 3.161509e+00 -3.413120e-01 -1.506958e-01 -1.234710e-01 -1.428605e-01
5.286774e+01 3.232663e+00 -3.432136e-01 -1.506952e-01 -1.253733e-01 -1.434981e-01
5.293889e+01 3.303817e+00 -3.378247e-01 -1.506966e-01 -1.199829e-01 -1.444983e-01
5.301005e+01 3.374972e+00 -3.256711e-01 -1.506953e-01 -1.078306e-01 -1.458260e-01
5.308120e+01 3.446126e+00 -3.079208e-01 -1.506956e-01 -9.008010e-02 -1.474169e-01
5.315236e+01 3.517281e+00 -2.862941e-01 -1.506975e-01 -6.845145e-02 -1.491689e-01
5.322351e+01 3.588435e+00 -2.629267e-01 -1.506993e-01 -4.508227e-02 -1.509430e-01
5.329467e+01 3.659590e+00 -2.401876e-01 -1.507010e-01 -2.234146e-02 -1.525938e-01
5.336582e+01 3.730744e+00 -2.205112e-01 -1.507013e-01 -2.664730e-03 -1.540042e-01
5.343697e+01 3.801898e+00 -2.060976e-01 -1.507038e-01 1.175134e-02 -1.550995e-01
5.350813e+01 3.873053e+00 -1.988319e-01 -1.507059e-01 1.901920e-02 -1.557984e-01
5.357928e+01 3.944207e+00 -2.002950e-01 -1.507056e-01 1.755577e-02 -1.559866e-01
5.365044e+01 4.015362e+00 -2.119616e-01 -1.507072e-01 5.890802e-03 -1.555585e-01
5.372159e+01 4.086516e+00 -2.352598e-01 -1.507075e-01 -1.740716e-02 -1.543881e-01
5.379275e+01 4.157671e+00 -2.704727e-01 -1.507064e-01 -5.262108e-02 -1.524046e-01
5.386390e+01 4.228825e+00 -3.152073e-01 -1.507082e-01 -9.735397e-02 -1.495792e-01
5.393505e+01 4.299979e+00 -3.670081e-01 -1.507082e-01 -1.491548e-01 -1.458869e-01
5.400621e+01 4.371134e+00 -4.231898e-01 -1.507091e-01 -2.053355e-01 -1.413137e-01
5.407736e+01 4.442288e+00 -4.815385e-01 -1.507125e-01 -2.636809e-01 -1.358696e-01
5.414852e+01 4.513443e+00 -5.406592e-01 -1.507148e-01 -3.227992e-01 -1.296004e-01
5.421967e+01 4.584597e+00 -5.975606e-01 -1.507168e-01 -3.796987e-01 -1.225926e-01
5.429083e+01 4.655752e+00 -6.479112e-01 -1.507146e-01 -4.300514e-01 -1.149715e-01
5.436198e+01 4.726906e+00 -6.871510e-01 -1.507145e-01 -4.692913e-01 -1.068948e-01
5.443314e+01 4.798060e+00 -7.118647e-01 -1.507170e-01 -4.940026e-01 -9.854380e-02
5.450429e+01 4.869215e+00 -7.201450e-01 -1.507180e-01 -5.022818e-01 -9.011031e-02
5.457544e+01 4.940369e+00 -7.113272e-01 -1.507216e-01 -4.934604e-01 -8.178330e-02
5.464660e+01 5.011524e+00 -6.856572e-01 -1.507256e-01 -4.677864e-01 -7.373478e-02
5.471775e+01 5.082678e+00 -6.445505e-01 -1.507303e-01 -4.266750e-01 -6.610633e-02
5.478891e+01 5.153833e+00 -5.908065e-01 -1.507369e-01 -3.729244e-01 -5.899753e-02
5.486006e+01 5.224987e+00 -5.286067e-01 -1.507469e-01 -3.107147e-01 -5.245699e-02
5.493122e+01 5.296141e+00 -4.623751e-01 -1.507648e-01 -2.444652e-01 -4.647743e-02
5.500237e+01 5.367296e+00 -3.953235e-01 -1.507892e-01 -1.773892e-01 -4.099472e-02
5.507353e+01 5.438450e+00 -3.289010e-01 -1.508287e-01 -1.109270e-01 -3.589359e-02
5.514468e+01 5.509605e+00 -2.645696e-01 -1.508850e-01 -4.653944e-02 -3.101480e-02
5.521583e+01 5.580759e+00 -2.048304e-01 -1.509575e-01 1.327227e-02 -2.616175e-02
5.528699e+01 5.651914e+00 -1.517356e-01 -1.510603e-01 6.646992e-02 -2.110486e-02
5.535814e+01 5.723068e+00 -1.075743e-01 -1.512069e-01 1.107778e-01 -1.558124e-02
5.542930e+01 5.794222e+00 -7.252772e-02 -1.514069e-01 1.460244e-01 -9.322004e-03
5.550045e+01 5.865377e+00 -4.493430e-02 -1.516820e-01 1.738928e-01 -2.111756e-03
5.557161e+01 5.936531e+00 -2.331243e-02 -1.520547e-01 1.958875e-01 6.209875e-03
5.564276e+01 6.007686e+00 -6.565897e-03 -1.525602e-01 2.131395e-01 1.574307e-02
5.571392e+01 6.078840e+00 6.074539e-03 -1.532453e-01 2.264650e-01 2.653774e-02
5.578507e+01 6.149995e+00 1.520790e-02 -1.541680e-01 2.365211e-01 3.861187e-02
5.585622e+01 6.221149e+00 2.132467e-02 -1.554119e-01 2.438817e-01 5.191584e-02
5.592738e+01 6.292303e+00 2.480913e-02 -1.570665e-01 2.490208e-01 6.630225e-02
5.599853e+01 6.363458e+00 2.593304e-02 -1.592477e-01 2.523260e-01 8.152316e-02
5.606969e+01 6.434612e+00 2.487634e-02 -1.621120e-01 2.541335e-01 9.725277e-02
5.614084e+01 6.505767e+00 2.173317e-02 -1.658542e-01 2.547325e-01 1.131251e-01
5.621200e+01 6.576921e+00 1.650914e-02 -1.706987e-01 2.543530e-01 1.287546e-01
5.628315e+01 6.648076e+00 9.117541e-03 -1.769375e-01 2.532002e-01 1.437648e-01
5.635431e+01 6.719230e+00 -7.049483e-04 -1.850042e-01 2.514445e-01 1.578118e-01
5.642546e+01 6.790384e+00 -1.310994e-02 -1.952068e-01 2.492420e-01 1.706151e-01
5.649661e+01 6.861539e+00 -2.814755e-02 -2.077411e-01 2.467387e-01 1.819875e-01
5.656777e+01 6.932693e+00 -4.545933e-02 -2.223715e-01 2.440573e-01 1.918410e-01
5.663892e+01 7.003848e+00 -6.312484e-02 -2.372815e-01 2.413018e-01 2.001596e-01
5.671008e+01 7.075002e+00 -7.797585e-02 -2.493954e-01 2.385648e-01 2.069597e-01
5.678123e+01 7.146156e+00 -8.704785e-02 -2.558458e-01 2.359431e-01 2.122912e-01
5.685239e+01 7.217311e+00 -8.914089e-02 -2.554469e-01 2.334511e-01 2.162624e-01
5.692354e+01 7.288465e+00 -8.597475e-02 -2.499850e-01 2.311555e-01 2.190255e-01
5.699470e+01 7.359620e+00 -8.123147e-02 -2.431309e-01 2.290446e-01 2.207829e-01
5.706585e+01 7.430774e+00 -7.893079e-02 -2.388928e-01 2.271072e-01 2.217394e-01
5.713700e+01 7.501929e+00 -8.193568e-02 -2.401092e-01 2.253187e-01 2.220632e-01
