# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.945609e+01 -3.028937e+01 -3.696782e-01 -3.413727e-01 3.442209e-03 3.444834e-03
1.952979e+01 -3.021567e+01 -3.214727e-01 -2.932418e-01 3.516834e-03 3.513784e-03
1.960348e+01 -3.014197e+01 -2.828503e-01 -2.546914e-01 3.588777e-03 3.583783e-03
1.967718e+01 -3.006827e+01 -2.569638e-01 -2.288972e-01 3.681120e-03 3.655680e-03
1.975088e+01 -2.999458e+01 -2.434740e-01 -2.155491e-01 3.822859e-03 3.727604e-03
1.982458e+01 -2.992088e+01 -2.416800e-01 -2.138312e-01 3.898989e-03 3.799601e-03
1.989827e+01 -2.984718e+01 -2.512380e-01 -2.233969e-01 3.906514e-03 3.871517e-03
1.997197e+01 -2.977348e+01 -2.711827e-01 -2.433395e-01 3.904533e-03 3.941334e-03
2.004567e+01 -2.969979e+01 -2.989963e-01 -2.712646e-01 4.016053e-03 4.010786e-03
2.011936e+01 -2.962609e+01 -3.302147e-01 -3.025513e-01 4.084300e-03 4.078848e-03
2.019306e+01 -2.955239e+01 -3.592881e-01 -3.316920e-01 4.151534e-03 4.146054e-03
2.026676e+01 -2.947870e+01 -3.814602e-01 -3.539338e-01 4.221391e-03 4.212702e-03
2.034046e+01 -2.940500e+01 -3.934487e-01 -3.659917e-01 4.290771e-03 4.279025e-03
2.041415e+01 -2.933130e+01 -3.933865e-01 -3.659972e-01 4.358422e-03 4.345195e-03
2.048785e+01 -2.925760e+01 -3.812688e-01 -3.539422e-01 4.421126e-03 4.411453e-03
2.056155e+01 -2.918391e+01 -3.589509e-01 -3.316900e-01 4.486870e-03 4.478005e-03
2.063525e+01 -2.911021e+01 -3.297140e-01 -3.025206e-01 4.554313e-03 4.545150e-03
2.070894e+01 -2.903651e+01 -2.982995e-01 -2.711738e-01 4.622024e-03 4.612817e-03
2.078264e+01 -2.896281e+01 -2.702589e-01 -2.431349e-01 4.623752e-03 4.681129e-03
2.085634e+01 -2.888912e+01 -2.500913e-01 -2.230894e-01 4.745733e-03 4.757930e-03
2.093003e+01 -2.881542e+01 -2.403263e-01 -2.134097e-01 4.831102e-03 4.835728e-03
2.100373e+01 -2.874172e+01 -2.418724e-01 -2.150140e-01 4.889261e-03 4.914772e-03
2.107743e+01 -2.866802e+01 -2.550066e-01 -2.282510e-01 4.992183e-03 4.995239e-03
2.115113e+01 -2.859433e+01 -2.806416e-01 -2.539872e-01 5.093288e-03 5.076988e-03
2.122482e+01 -2.852063e+01 -3.190370e-01 -2.924472e-01 5.157929e-03 5.159757e-03
2.129852e+01 -2.844693e+01 -3.670375e-01 -3.405150e-01 5.225193e-03 5.241322e-03
2.137222e+01 -2.837324e+01 -4.221471e-01 -3.956957e-01 5.296361e-03 5.322610e-03
2.144592e+01 -2.829954e+01 -4.811758e-01 -4.547899e-01 5.361807e-03 5.405222e-03
2.151961e+01 -2.822584e+01 -5.418472e-01 -5.153661e-01 5.266618e-03 5.491740e-03
2.159331e+01 -2.815214e+01 -6.033323e-01 -5.769070e-01 5.322468e-03 5.580872e-03
2.166701e+01 -2.807845e+01 -6.619303e-01 -6.355665e-01 5.383860e-03 5.669987e-03
2.174071e+01 -2.800475e+01 -7.126281e-01 -6.863309e-01 5.450558e-03 5.760187e-03
2.181440e+01 -2.793105e+01 -7.506129e-01 -7.243865e-01 5.521249e-03 5.851597e-03
2.188810e+01 -2.785735e+01 -7.727050e-01 -7.465567e-01 5.599450e-03 5.944253e-03
2.196180e+01 -2.778366e+01 -7.774466e-01 -7.513801e-01 5.681168e-03 6.038170e-03
2.203549e+01 -2.770996e+01 -7.645481e-01 -7.385722e-01 5.771887e-03 6.133373e-03
2.210919e+01 -2.763626e+01 -7.347937e-01 -7.089139e-01 5.867910e-03 6.229958e-03
2.218289e+01 -2.756257e+01 -6.903468e-01 -6.645755e-01 5.976390e-03 6.327892e-03
2.225659e+01 -2.748887e+01 -6.352376e-01 -6.095712e-01 6.081235e-03 6.427149e-03
2.233028e+01 -2.741517e+01 -5.746001e-01 -5.490456e-01 6.193172e-03 6.527871e-03
2.240398e+01 -2.734147e+01 -5.129029e-01 -4.877878e-01 6.632607e-03 6.631674e-03
2.247768e+01 -2.726778e+01 -4.526052e-01 -4.274937e-01 6.636273e-03 6.736673e-03
2.255138e+01 -2.719408e+01 -3.947528e-01 -3.697702e-01 6.765109e-03 6.842702e-03
2.262507e+01 -2.712038e+01 -3.423436e-01 -3.174982e-01 6.902259e-03 6.950527e-03
2.269877e+01 -2.704668e+01 -2.980564e-01 -2.733407e-01 7.032048e-03 7.057366e-03
2.277247e+01 -2.697299e+01 -2.650592e-01 -2.404594e-01 7.147860e-03 7.165225e-03
2.284616e+01 -2.689929e+01 -2.450791e-01 -2.205198e-01 7.188406e-03 7.274540e-03
2.291986e+01 -2.682559e+01 -2.370314e-01 -2.126019e-01 7.318255e-03 7.385244e-03
2.299356e+01 -2.675189e+01 -2.404487e-01 -2.161523e-01 7.451292e-03 7.497267e-03
2.306726e+01 -2.667820e+01 -2.548578e-01 -2.307369e-01 7.626813e-03 7.606361e-03
2.314095e+01 -2.660450e+01 -2.788345e-01 -2.548240e-01 7.737171e-03 7.720994e-03
2.321465e+01 -2.653080e+01 -3.088502e-01 -2.849505e-01 7.848036e-03 7.837402e-03
2.328835e+01 -2.645711e+01 -3.397359e-01 -3.159511e-01 7.962864e-03 7.955471e-03
2.336205e+01 -2.638341e+01 -3.660953e-01 -3.424298e-01 8.082163e-03 8.075087e-03
2.343574e+01 -2.630971e+01 -3.838724e-01 -3.603303e-01 8.205634e-03 8.195944e-03
2.350944e+01 -2.623601e+01 -3.904133e-01 -3.669948e-01 8.329194e-03 8.317772e-03
2.358314e+01 -2.616232e+01 -3.846567e-01 -3.613611e-01 8.452158e-03 8.440447e-03
2.365684e+01 -2.608862e+01 -3.675108e-01 -3.443373e-01 8.574259e-03 8.563687e-03
2.373053e+01 -2.601492e+01 -3.415119e-01 -3.184622e-01 8.698057e-03 8.687217e-03
2.380423e+01 -2.594122e+01 -3.105877e-01 -2.876623e-01 8.822333e-03 8.810580e-03
2.387793e+01 -2.586753e+01 -2.800572e-01 -2.572626e-01 8.953076e-03 8.934069e-03
2.395162e+01 -2.579383e+01 -2.551814e-01 -2.325209e-01 9.087276e-03 9.057287e-03
2.402532e+01 -2.572013e+01 -2.395586e-01 -2.170716e-01 9.260695e-03 9.179801e-03
2.409902e+01 -2.564644e+01 -2.349497e-01 -2.125923e-01 9.390336e-03 9.304878e-03
2.417272e+01 -2.557274e+01 -2.417791e-01 -2.195572e-01 9.525772e-03 9.429657e-03
2.424641e+01 -2.549904e+01 -2.606183e-01 -2.384568e-01 9.586241e-03 9.554131e-03
2.432011e+01 -2.542534e+01 -2.923056e-01 -2.702891e-01 9.731214e-03 9.678344e-03
2.439381e+01 -2.535165e+01 -3.355803e-01 -3.136910e-01 9.858470e-03 9.804538e-03
2.446751e+01 -2.527795e+01 -3.871648e-01 -3.654025e-01 9.985458e-03 9.930262e-03
2.454120e+01 -2.520425e+01 -4.444945e-01 -4.228601e-01 1.011337e-02 1.005552e-02
2.461490e+01 -2.513055e+01 -5.047520e-01 -4.830572e-01 1.005287e-02 1.018025e-02
2.468860e+01 -2.505686e+01 -5.662861e-01 -5.447342e-01 1.019580e-02 1.030591e-02
2.476229e+01 -2.498316e+01 -6.270126e-01 -6.055929e-01 1.032801e-02 1.043135e-02
2.483599e+01 -2.490946e+01 -6.826369e-01 -6.613501e-01 1.046086e-02 1.055731e-02
2.490969e+01 -2.483576e+01 -7.280022e-01 -7.068485e-01 1.059402e-02 1.068362e-02
2.498339e+01 -2.476207e+01 -7.589393e-01 -7.379097e-01 1.071812e-02 1.081013e-02
2.505708e+01 -2.468837e+01 -7.731310e-01 -7.522213e-01 1.083804e-02 1.093660e-02
2.513078e+01 -2.461467e+01 -7.697015e-01 -7.489100e-01 1.095618e-02 1.106295e-02
2.520448e+01 -2.454098e+01 -7.488493e-01 -7.281728e-01 1.107122e-02 1.118918e-02
2.527818e+01 -2.446728e+01 -7.119167e-01 -6.913487e-01 1.117970e-02 1.131523e-02
2.535187e+01 -2.439358e+01 -6.619180e-01 -6.414513e-01 1.128102e-02 1.144109e-02
2.542557e+01 -2.431988e+01 -6.035740e-01 -5.832176e-01 1.139123e-02 1.156663e-02
2.549927e+01 -2.424619e+01 -5.419603e-01 -5.217041e-01 1.149155e-02 1.169148e-02
2.557297e+01 -2.417249e+01 -4.802413e-01 -4.603943e-01 1.190073e-02 1.181432e-02
2.564666e+01 -2.409879e+01 -4.207520e-01 -4.010188e-01 1.201458e-02 1.193591e-02
2.572036e+01 -2.402509e+01 -3.649248e-01 -3.453076e-01 1.213060e-02 1.205725e-02
2.579406e+01 -2.395140e+01 -3.159828e-01 -2.964897e-01 1.225464e-02 1.217814e-02
2.586775e+01 -2.387770e+01 -2.763656e-01 -2.569911e-01 1.237322e-02 1.230102e-02
2.594145e+01 -2.380400e+01 -2.493226e-01 -2.301491e-01 1.257418e-02 1.242344e-02
2.601515e+01 -2.373031e+01 -2.349745e-01 -2.158214e-01 1.259456e-02 1.254549e-02
2.608885e+01 -2.365661e+01 -2.322136e-01 -2.131701e-01 1.270428e-02 1.266734e-02
2.616254e+01 -2.358291e+01 -2.407759e-01 -2.218427e-01 1.281453e-02 1.278903e-02
2.623624e+01 -2.350921e+01 -2.597876e-01 -2.410704e-01 1.303058e-02 1.291910e-02
2.630994e+01 -2.343552e+01 -2.870618e-01 -2.684451e-01 1.313097e-02 1.305010e-02
2.638364e+01 -2.336182e+01 -3.181501e-01 -2.996666e-01 1.326422e-02 1.318225e-02
2.645733e+01 -2.328812e+01 -3.475075e-01 -3.291540e-01 1.339422e-02 1.331569e-02
2.653103e+01 -2.321442e+01 -3.702781e-01 -3.520524e-01 1.352201e-02 1.345048e-02
2.660473e+01 -2.314073e+01 -3.830820e-01 -3.649781e-01 1.364381e-02 1.358701e-02
2.667842e+01 -2.306703e+01 -3.839457e-01 -3.659606e-01 1.376254e-02 1.372530e-02
2.675212e+01 -2.299333e+01 -3.727085e-01 -3.548405e-01 1.387970e-02 1.386566e-02
2.682582e+01 -2.291964e+01 -3.510875e-01 -3.333344e-01 1.399470e-02 1.400820e-02
2.689952e+01 -2.284594e+01 -3.222364e-01 -3.045987e-01 1.410998e-02 1.415325e-02
2.697321e+01 -2.277224e+01 -2.907742e-01 -2.732467e-01 1.422028e-02 1.430112e-02
2.704691e+01 -2.269854e+01 -2.622679e-01 -2.448419e-01 1.432176e-02 1.445206e-02
2.712061e+01 -2.262485e+01 -2.413993e-01 -2.240209e-01 1.436936e-02 1.460527e-02
2.719431e+01 -2.255115e+01 -2.307590e-01 -2.135004e-01 1.448919e-02 1.474386e-02
2.726800e+01 -2.247745e+01 -2.313767e-01 -2.142367e-01 1.460775e-02 1.488490e-02
2.734170e+01 -2.240375e+01 -2.435983e-01 -2.265746e-01 1.472403e-02 1.502824e-02
2.741540e+01 -2.233006e+01 -2.681803e-01 -2.513027e-01 1.487012e-02 1.517372e-02
2.748910e+01 -2.225636e+01 -3.056538e-01 -2.889013e-01 1.499526e-02 1.532145e-02
2.756279e+01 -2.218266e+01 -3.530128e-01 -3.363717e-01 1.510663e-02 1.547183e-02
2.763649e+01 -2.210896e+01 -4.076731e-01 -3.911504e-01 1.522497e-02 1.562718e-02
2.771019e+01 -2.203527e+01 -4.665076e-01 -4.501060e-01 1.534609e-02 1.578543e-02
2.778388e+01 -2.196157e+01 -5.271908e-01 -5.110891e-01 1.564605e-02 1.594610e-02
2.785758e+01 -2.188787e+01 -5.886992e-01 -5.727803e-01 1.582880e-02 1.610501e-02
2.793128e+01 -2.181418e+01 -6.476710e-01 -6.319339e-01 1.601059e-02 1.626691e-02
2.800498e+01 -2.174048e+01 -6.991565e-01 -6.836075e-01 1.619877e-02 1.643123e-02
2.807867e+01 -2.166678e+01 -7.382589e-01 -7.229009e-01 1.638974e-02 1.659815e-02
2.815237e+01 -2.159308e+01 -7.616467e-01 -7.464880e-01 1.658900e-02 1.676767e-02
2.822607e+01 -2.151939e+01 -7.677562e-01 -7.527932e-01 1.678474e-02 1.693994e-02
2.829977e+01 -2.144569e+01 -7.562047e-01 -7.414486e-01 1.699163e-02 1.711502e-02
2.837346e+01 -2.137199e+01 -7.276965e-01 -7.131490e-01 1.720024e-02 1.729299e-02
2.844716e+01 -2.129829e+01 -6.842590e-01 -6.699283e-01 1.741697e-02 1.747383e-02
2.852086e+01 -2.122460e+01 -6.297834e-01 -6.156751e-01 1.763941e-02 1.765769e-02
2.859455e+01 -2.115090e+01 -5.693739e-01 -5.555077e-01 1.788152e-02 1.784465e-02
2.866825e+01 -2.107720e+01 -5.076203e-01 -4.939522e-01 1.807953e-02 1.803561e-02
2.874195e+01 -2.100351e+01 -4.475581e-01 -4.336707e-01 1.786024e-02 1.823091e-02
2.881565e+01 -2.092981e+01 -3.894432e-01 -3.757748e-01 1.807923e-02 1.842857e-02
2.888934e+01 -2.085611e+01 -3.365077e-01 -3.230542e-01 1.829414e-02 1.862863e-02
2.896304e+01 -2.078241e+01 -2.915161e-01 -2.782787e-01 1.851032e-02 1.883132e-02
2.903674e+01 -2.070872e+01 -2.575234e-01 -2.445012e-01 1.872556e-02 1.903542e-02
2.911044e+01 -2.063502e+01 -2.364158e-01 -2.237087e-01 1.904054e-02 1.924191e-02
2.918413e+01 -2.056132e+01 -2.274654e-01 -2.149924e-01 1.927468e-02 1.945109e-02
2.925783e+01 -2.048762e+01 -2.300100e-01 -2.177715e-01 1.950919e-02 1.966304e-02
2.933153e+01 -2.041393e+01 -2.436759e-01 -2.316513e-01 1.972316e-02 1.987771e-02
2.940523e+01 -2.034023e+01 -2.671049e-01 -2.552211e-01 1.986394e-02 2.009962e-02
2.947892e+01 -2.026653e+01 -2.968389e-01 -2.851838e-01 2.009259e-02 2.032268e-02
2.955262e+01 -2.019283e+01 -3.278745e-01 -3.164569e-01 2.033008e-02 2.054684e-02
2.962632e+01 -2.011914e+01 -3.547511e-01 -3.435748e-01 2.057142e-02 2.077183e-02
2.970001e+01 -2.004544e+01 -3.733133e-01 -3.623773e-01 2.081169e-02 2.099759e-02
2.977371e+01 -1.997174e+01 -3.808234e-01 -3.701270e-01 2.105133e-02 2.122385e-02
2.984741e+01 -1.989805e+01 -3.760896e-01 -3.656331e-01 2.129115e-02 2.145077e-02
2.992111e+01 -1.982435e+01 -3.598625e-01 -3.496472e-01 2.153240e-02 2.167810e-02
2.999480e+01 -1.975065e+01 -3.345450e-01 -3.245679e-01 2.177055e-02 2.190585e-02
3.006850e+01 -1.967695e+01 -3.039295e-01 -2.941976e-01 2.201585e-02 2.213372e-02
3.014220e+01 -1.960326e+01 -2.732610e-01 -2.637732e-01 2.225993e-02 2.236146e-02
3.021590e+01 -1.952956e+01 -2.478331e-01 -2.386182e-01 2.253277e-02 2.258879e-02
3.028959e+01 -1.945586e+01 -2.315421e-01 -2.225616e-01 2.276715e-02 2.281106e-02
3.036329e+01 -1.938216e+01 -2.261625e-01 -2.174037e-01 2.298893e-02 2.304394e-02
3.043699e+01 -1.930847e+01 -2.322014e-01 -2.236638e-01 2.321007e-02 2.327723e-02
3.051068e+01 -1.923477e+01 -2.501105e-01 -2.418024e-01 2.343961e-02 2.351106e-02
3.058438e+01 -1.916107e+01 -2.808747e-01 -2.727736e-01 2.364660e-02 2.374540e-02
3.065808e+01 -1.908738e+01 -3.234673e-01 -3.155938e-01 2.387417e-02 2.397990e-02
3.073178e+01 -1.901368e+01 -3.745482e-01 -3.669020e-01 2.410151e-02 2.421206e-02
3.080547e+01 -1.893998e+01 -4.316313e-01 -4.242223e-01 2.433870e-02 2.444443e-02
3.087917e+01 -1.886628e+01 -4.916123e-01 -4.844417e-01 2.457715e-02 2.467709e-02
3.095287e+01 -1.879259e+01 -5.527716e-01 -5.462121e-01 2.518822e-02 2.491192e-02
3.102657e+01 -1.871889e+01 -6.137528e-01 -6.074253e-01 2.542020e-02 2.514920e-02
3.110026e+01 -1.864519e+01 -6.700335e-01 -6.639353e-01 2.564950e-02 2.538716e-02
3.117396e+01 -1.857149e+01 -7.164530e-01 -7.105786e-01 2.587331e-02 2.562563e-02
3.124766e+01 -1.849780e+01 -7.487051e-01 -7.430549e-01 2.609743e-02 2.586460e-02
3.132136e+01 -1.842410e+01 -7.643398e-01 -7.589102e-01 2.631814e-02 2.610440e-02
3.139505e+01 -1.835040e+01 -7.623935e-01 -7.571881e-01 2.654238e-02 2.634525e-02
3.146875e+01 -1.827670e+01 -7.429783e-01 -7.379972e-01 2.676661e-02 2.658713e-02
3.154245e+01 -1.820301e+01 -7.073309e-01 -7.025770e-01 2.699382e-02 2.683000e-02
3.161614e+01 -1.812931e+01 -6.583235e-01 -6.537912e-01 2.721537e-02 2.707400e-02
3.168984e+01 -1.805561e+01 -6.005781e-01 -5.962625e-01 2.743210e-02 2.731902e-02
3.176354e+01 -1.798192e+01 -5.391944e-01 -5.351035e-01 2.765680e-02 2.756542e-02
3.183724e+01 -1.790822e+01 -4.781311e-01 -4.740202e-01 2.763684e-02 2.781174e-02
3.191093e+01 -1.783452e+01 -4.185803e-01 -4.147068e-01 2.787424e-02 2.805937e-02
3.198463e+01 -1.776082e+01 -3.624595e-01 -3.588227e-01 2.811090e-02 2.830882e-02
3.205833e+01 -1.768713e+01 -3.130028e-01 -3.096037e-01 2.834867e-02 2.856022e-02
3.213203e+01 -1.761343e+01 -2.726161e-01 -2.694553e-01 2.858685e-02 2.881261e-02
3.220572e+01 -1.753973e+01 -2.446820e-01 -2.417434e-01 2.880913e-02 2.906691e-02
3.227942e+01 -1.746603e+01 -2.293991e-01 -2.266749e-01 2.902355e-02 2.932306e-02
3.235312e+01 -1.739234e+01 -2.257891e-01 -2.233078e-01 2.926643e-02 2.958103e-02
3.242681e+01 -1.731864e+01 -2.335161e-01 -2.312820e-01 2.951359e-02 2.984073e-02
3.250051e+01 -1.724494e+01 -2.518458e-01 -2.499188e-01 2.982075e-02 3.010451e-02
3.257421e+01 -1.717125e+01 -2.786472e-01 -2.769664e-01 3.006692e-02 3.036104e-02
3.264791e+01 -1.709755e+01 -3.096350e-01 -3.082121e-01 3.032483e-02 3.061991e-02
3.272160e+01 -1.702385e+01 -3.393204e-01 -3.381572e-01 3.058453e-02 3.088179e-02
3.279530e+01 -1.695015e+01 -3.627470e-01 -3.618463e-01 3.084699e-02 3.114711e-02
3.286900e+01 -1.687646e+01 -3.764509e-01 -3.758264e-01 3.112323e-02 3.141582e-02
3.294270e+01 -1.680276e+01 -3.783568e-01 -3.780171e-01 3.140796e-02 3.168803e-02
3.301639e+01 -1.672906e+01 -3.681541e-01 -3.680983e-01 3.169183e-02 3.196377e-02
3.309009e+01 -1.665536e+01 -3.474161e-01 -3.476444e-01 3.197600e-02 3.224313e-02
3.316379e+01 -1.658167e+01 -3.191788e-01 -3.196934e-01 3.226228e-02 3.252648e-02
3.323749e+01 -1.650797e+01 -2.879304e-01 -2.887344e-01 3.255169e-02 3.281399e-02
3.331118e+01 -1.643427e+01 -2.592237e-01 -2.603311e-01 3.285507e-02 3.310582e-02
3.338488e+01 -1.636057e+01 -2.378087e-01 -2.391858e-01 3.312486e-02 3.340246e-02
3.345858e+01 -1.628688e+01 -2.265456e-01 -2.282130e-01 3.341512e-02 3.370561e-02
3.353227e+01 -1.621318e+01 -2.264902e-01 -2.284578e-01 3.371527e-02 3.401296e-02
3.360597e+01 -1.613948e+01 -2.379864e-01 -2.402591e-01 3.402039e-02 3.432427e-02
3.367967e+01 -1.606579e+01 -2.617605e-01 -2.643051e-01 3.429229e-02 3.463921e-02
3.375337e+01 -1.599209e+01 -2.984207e-01 -3.012544e-01 3.458143e-02 3.495742e-02
3.382706e+01 -1.591839e+01 -3.452075e-01 -3.483484e-01 3.488861e-02 3.528078e-02
3.390076e+01 -1.584469e+01 -3.994388e-01 -4.028855e-01 3.519444e-02 3.560871e-02
3.397446e+01 -1.577100e+01 -4.580691e-01 -4.618269e-01 3.550554e-02 3.593969e-02
3.404816e+01 -1.569730e+01 -5.186394e-01 -5.228117e-01 3.591998e-02 3.627420e-02
3.412185e+01 -1.562360e+01 -5.801969e-01 -5.846679e-01 3.621877e-02 3.660939e-02
3.419555e+01 -1.554990e+01 -6.395630e-01 -6.443668e-01 3.655155e-02 3.694775e-02
3.426925e+01 -1.547621e+01 -6.918705e-01 -6.970331e-01 3.691031e-02 3.728924e-02
3.434294e+01 -1.540251e+01 -7.321557e-01 -7.376903e-01 3.728236e-02 3.763411e-02
3.441664e+01 -1.532881e+01 -7.569622e-01 -7.628661e-01 3.765167e-02 3.798225e-02
3.449034e+01 -1.525512e+01 -7.646149e-01 -7.708907e-01 3.802348e-02 3.833272e-02
3.456404e+01 -1.518142e+01 -7.546588e-01 -7.613103e-01 3.839917e-02 3.868431e-02
3.463773e+01 -1.510772e+01 -7.277038e-01 -7.347350e-01 3.877885e-02 3.903731e-02
3.471143e+01 -1.503402e+01 -6.856465e-01 -6.930767e-01 3.917791e-02 3.939220e-02
3.478513e+01 -1.496033e+01 -6.322323e-01 -6.400629e-01 3.957833e-02 3.974880e-02
3.485883e+01 -1.488663e+01 -5.725151e-01 -5.807484e-01 3.998102e-02 4.010741e-02
3.493252e+01 -1.481293e+01 -5.111734e-01 -5.198376e-01 4.041196e-02 4.046809e-02
3.500622e+01 -1.473923e+01 -4.510399e-01 -4.599646e-01 4.067237e-02 4.083209e-02
3.507992e+01 -1.466554e+01 -3.930455e-01 -4.023882e-01 4.109041e-02 4.119895e-02
3.515362e+01 -1.459184e+01 -3.399320e-01 -3.496815e-01 4.149718e-02 4.156864e-02
3.522731e+01 -1.451814e+01 -2.945451e-01 -3.046886e-01 4.189120e-02 4.194121e-02
3.530101e+01 -1.444444e+01 -2.597919e-01 -2.703140e-01 4.226987e-02 4.231760e-02
3.537471e+01 -1.437075e+01 -2.378855e-01 -2.488515e-01 4.271362e-02 4.269850e-02
3.544840e+01 -1.429705e+01 -2.280385e-01 -2.394151e-01 4.312428e-02 4.308323e-02
3.552210e+01 -1.422335e+01 -2.295661e-01 -2.413172e-01 4.349886e-02 4.347030e-02
3.559580e+01 -1.414966e+01 -2.421832e-01 -2.543330e-01 4.389754e-02 4.385793e-02
3.566950e+01 -1.407596e+01 -2.648798e-01 -2.773660e-01 4.423393e-02 4.424390e-02
3.574319e+01 -1.400226e+01 -2.946621e-01 -3.075306e-01 4.461617e-02 4.463384e-02
3.581689e+01 -1.392856e+01 -3.268313e-01 -3.400925e-01 4.500891e-02 4.502701e-02
3.589059e+01 -1.385487e+01 -3.559202e-01 -3.695866e-01 4.541404e-02 4.542359e-02
3.596429e+01 -1.378117e+01 -3.775723e-01 -3.916416e-01 4.581697e-02 4.582270e-02
3.603798e+01 -1.370747e+01 -3.888817e-01 -4.033275e-01 4.619352e-02 4.622345e-02
3.611168e+01 -1.363377e+01 -3.884080e-01 -4.031867e-01 4.652641e-02 4.662622e-02
3.618538e+01 -1.356008e+01 -3.766306e-01 -3.917536e-01 4.687075e-02 4.703206e-02
3.625907e+01 -1.348638e+01 -3.557951e-01 -3.712837e-01 4.723633e-02 4.744150e-02
3.633277e+01 -1.341268e+01 -3.295715e-01 -3.454197e-01 4.759590e-02 4.785296e-02
3.640647e+01 -1.333899e+01 -3.031171e-01 -3.193412e-01 4.797183e-02 4.826677e-02
3.648017e+01 -1.326529e+01 -2.820517e-01 -2.986685e-01 4.836453e-02 4.868120e-02
3.655386e+01 -1.319159e+01 -2.707545e-01 -2.877836e-01 4.877676e-02 4.909876e-02
3.662756e+01 -1.311789e+01 -2.718700e-01 -2.893125e-01 4.919026e-02 4.952353e-02
3.670126e+01 -1.304420e+01 -2.866776e-01 -3.045416e-01 4.961173e-02 4.995440e-02
3.677496e+01 -1.297050e+01 -3.157284e-01 -3.340217e-01 5.004106e-02 5.039040e-02
3.684865e+01 -1.289680e+01 -3.567154e-01 -3.754446e-01 5.047692e-02 5.083235e-02
3.692235e+01 -1.282310e+01 -4.063552e-01 -4.255675e-01 5.095999e-02 5.127956e-02
3.699605e+01 -1.274941e+01 -4.617066e-01 -4.813911e-01 5.143214e-02 5.173075e-02
3.706975e+01 -1.267571e+01 -5.197924e-01 -5.398833e-01 5.183865e-02 5.218595e-02
3.714344e+01 -1.260201e+01 -5.794373e-01 -5.998631e-01 5.217351e-02 5.264624e-02
3.721714e+01 -1.252831e+01 -6.380128e-01 -6.587819e-01 5.251677e-02 5.311049e-02
3.729084e+01 -1.245462e+01 -6.909180e-01 -7.121565e-01 5.298622e-02 5.358064e-02
3.736453e+01 -1.238092e+01 -7.330225e-01 -7.547323e-01 5.345757e-02 5.405578e-02
3.743823e+01 -1.230722e+01 -7.604007e-01 -7.826166e-01 5.396361e-02 5.453689e-02
3.751193e+01 -1.223353e+01 -7.709758e-01 -7.936720e-01 5.444397e-02 5.502423e-02
3.758563e+01 -1.215983e+01 -7.640235e-01 -7.871596e-01 5.488385e-02 5.551744e-02
3.765932e+01 -1.208613e+01 -7.398721e-01 -7.634671e-01 5.534269e-02 5.601506e-02
3.773302e+01 -1.201243e+01 -7.000479e-01 -7.241505e-01 5.585034e-02 5.651242e-02
3.780672e+01 -1.193874e+01 -6.478065e-01 -6.724434e-01 5.638463e-02 5.700567e-02
3.788042e+01 -1.186504e+01 -5.879706e-01 -6.130934e-01 5.687047e-02 5.749445e-02
3.795411e+01 -1.179134e+01 -5.254283e-01 -5.510531e-01 5.737252e-02 5.798157e-02
3.802781e+01 -1.171764e+01 -4.633402e-01 -4.893939e-01 5.780150e-02 5.847018e-02
3.810151e+01 -1.164395e+01 -4.030117e-01 -4.296309e-01 5.836694e-02 5.896241e-02
3.817520e+01 -1.157025e+01 -3.464643e-01 -3.736541e-01 5.893750e-02 5.946111e-02
3.824890e+01 -1.149655e+01 -2.967072e-01 -3.245775e-01 5.961792e-02 5.997019e-02
3.832260e+01 -1.142286e+01 -2.561317e-01 -2.846291e-01 6.024514e-02 6.049059e-02
3.839630e+01 -1.134916e+01 -2.274723e-01 -2.566195e-01 6.089496e-02 6.102366e-02
3.846999e+01 -1.127546e+01 -2.100726e-01 -2.398247e-01 6.149988e-02 6.156340e-02
3.854369e+01 -1.120176e+01 -2.026880e-01 -2.330551e-01 6.211477e-02 6.211663e-02
3.861739e+01 -1.112807e+01 -2.047594e-01 -2.357096e-01 6.269789e-02 6.268379e-02
3.869109e+01 -1.105437e+01 -2.165050e-01 -2.480487e-01 6.329143e-02 6.326415e-02
3.876478e+01 -1.098067e+01 -2.380471e-01 -2.701596e-01 6.386019e-02 6.385680e-02
3.883848e+01 -1.090697e+01 -2.681661e-01 -3.008689e-01 6.445049e-02 6.445913e-02
3.891218e+01 -1.083328e+01 -3.036084e-01 -3.369077e-01 6.504698e-02 6.506645e-02
3.898588e+01 -1.075958e+01 -3.394853e-01 -3.734343e-01 6.569670e-02 6.567138e-02
3.905957e+01 -1.068588e+01 -3.707503e-01 -4.053722e-01 6.636964e-02 6.626906e-02
3.913327e+01 -1.061218e+01 -3.937339e-01 -4.290114e-01 6.702526e-02 6.685672e-02
3.920697e+01 -1.053849e+01 -4.061873e-01 -4.420307e-01 6.759115e-02 6.743269e-02
3.928066e+01 -1.046479e+01 -4.074005e-01 -4.435657e-01 6.791286e-02 6.799505e-02
3.935436e+01 -1.039109e+01 -3.985910e-01 -4.349237e-01 6.808041e-02 6.854283e-02
3.942806e+01 -1.031740e+01 -3.825761e-01 -4.190823e-01 6.825386e-02 6.907569e-02
3.950176e+01 -1.024370e+01 -3.636331e-01 -4.004273e-01 6.854196e-02 6.960564e-02
