# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.870999e+01 -4.984547e+01 -7.655777e-01 -7.381861e-01 -2.912408e-03 -2.429978e-03
1.878140e+01 -4.977405e+01 -7.804364e-01 -7.530580e-01 -2.899235e-03 -2.418828e-03
1.885281e+01 -4.970264e+01 -7.787801e-01 -7.514148e-01 -2.886182e-03 -2.407613e-03
1.892423e+01 -4.963123e+01 -7.607030e-01 -7.333483e-01 -2.875632e-03 -2.396318e-03
1.899564e+01 -4.955982e+01 -7.272757e-01 -6.999332e-01 -2.863353e-03 -2.384900e-03
1.906705e+01 -4.948840e+01 -6.809720e-01 -6.536407e-01 -2.852147e-03 -2.373415e-03
1.913846e+01 -4.941699e+01 -6.258700e-01 -5.985459e-01 -2.844935e-03 -2.361805e-03
1.920987e+01 -4.934558e+01 -5.666717e-01 -5.393531e-01 -2.839392e-03 -2.350116e-03
1.928129e+01 -4.927417e+01 -5.071046e-01 -4.801438e-01 -2.481675e-03 -2.338497e-03
1.935270e+01 -4.920276e+01 -4.485795e-01 -4.220060e-01 -2.094394e-03 -2.325434e-03
1.942411e+01 -4.913134e+01 -3.930873e-01 -3.665182e-01 -2.089953e-03 -2.312616e-03
1.949552e+01 -4.905993e+01 -3.430611e-01 -3.164951e-01 -2.086854e-03 -2.299629e-03
1.956693e+01 -4.898852e+01 -3.007952e-01 -2.742378e-01 -2.078211e-03 -2.285912e-03
1.963835e+01 -4.891711e+01 -2.692862e-01 -2.427167e-01 -2.090415e-03 -2.273268e-03
1.970976e+01 -4.884570e+01 -2.499186e-01 -2.233602e-01 -2.079254e-03 -2.260192e-03
1.978117e+01 -4.877428e+01 -2.419016e-01 -2.153027e-01 -2.119785e-03 -2.246875e-03
1.985258e+01 -4.870287e+01 -2.446141e-01 -2.180266e-01 -2.108356e-03 -2.233308e-03
1.992400e+01 -4.863146e+01 -2.577227e-01 -2.311710e-01 -2.072563e-03 -2.219500e-03
1.999541e+01 -4.856005e+01 -2.800461e-01 -2.535497e-01 -2.017265e-03 -2.208771e-03
2.006682e+01 -4.848863e+01 -3.086209e-01 -2.821397e-01 -2.002036e-03 -2.189490e-03
2.013823e+01 -4.841722e+01 -3.389356e-01 -3.124669e-01 -1.989489e-03 -2.169721e-03
2.020964e+01 -4.834581e+01 -3.659497e-01 -3.394953e-01 -1.975333e-03 -2.149618e-03
2.028106e+01 -4.827440e+01 -3.856707e-01 -3.592279e-01 -1.963681e-03 -2.129194e-03
2.035247e+01 -4.820299e+01 -3.953772e-01 -3.689483e-01 -1.949733e-03 -2.108399e-03
2.042388e+01 -4.813157e+01 -3.936401e-01 -3.672271e-01 -1.933848e-03 -2.087315e-03
2.049529e+01 -4.806016e+01 -3.807269e-01 -3.543333e-01 -1.914417e-03 -2.065961e-03
2.056671e+01 -4.798875e+01 -3.584891e-01 -3.321140e-01 -1.895940e-03 -2.044422e-03
2.063812e+01 -4.791734e+01 -3.300083e-01 -3.036528e-01 -1.876419e-03 -2.022701e-03
2.070953e+01 -4.784592e+01 -2.996759e-01 -2.733378e-01 -1.858896e-03 -2.000769e-03
2.078094e+01 -4.777451e+01 -2.725595e-01 -2.462305e-01 -1.849851e-03 -1.978728e-03
2.085235e+01 -4.770310e+01 -2.527649e-01 -2.264353e-01 -1.850372e-03 -1.956354e-03
2.092377e+01 -4.763169e+01 -2.427110e-01 -2.163767e-01 -1.855170e-03 -1.934063e-03
2.099518e+01 -4.756028e+01 -2.431968e-01 -2.168842e-01 -1.833400e-03 -1.918073e-03
2.106659e+01 -4.748886e+01 -2.545239e-01 -2.282659e-01 -1.778906e-03 -1.902053e-03
2.113800e+01 -4.741745e+01 -2.774284e-01 -2.512114e-01 -1.737809e-03 -1.886096e-03
2.120941e+01 -4.734604e+01 -3.125009e-01 -2.863176e-01 -1.704073e-03 -1.870184e-03
2.128083e+01 -4.727463e+01 -3.572918e-01 -3.311348e-01 -1.677817e-03 -1.852903e-03
2.135224e+01 -4.720322e+01 -4.092757e-01 -3.831460e-01 -1.650577e-03 -1.835863e-03
2.142365e+01 -4.713180e+01 -4.657771e-01 -4.396738e-01 -1.624113e-03 -1.818630e-03
2.149506e+01 -4.706039e+01 -5.248404e-01 -4.981983e-01 -2.162969e-03 -1.801522e-03
2.156648e+01 -4.698898e+01 -5.845772e-01 -5.579688e-01 -2.129262e-03 -1.784038e-03
2.163789e+01 -4.691757e+01 -6.430165e-01 -6.164462e-01 -2.091115e-03 -1.768735e-03
2.170930e+01 -4.684615e+01 -6.959800e-01 -6.694416e-01 -2.059167e-03 -1.753636e-03
2.178071e+01 -4.677474e+01 -7.387961e-01 -7.122888e-01 -2.028173e-03 -1.738708e-03
2.185212e+01 -4.670333e+01 -7.678188e-01 -7.413422e-01 -1.997417e-03 -1.724025e-03
2.192354e+01 -4.663192e+01 -7.810534e-01 -7.546027e-01 -1.971548e-03 -1.709470e-03
2.199495e+01 -4.656051e+01 -7.777451e-01 -7.513194e-01 -1.946574e-03 -1.695092e-03
2.206636e+01 -4.648909e+01 -7.580758e-01 -7.316688e-01 -1.927918e-03 -1.680901e-03
2.213777e+01 -4.641768e+01 -7.232298e-01 -6.968430e-01 -1.907652e-03 -1.666936e-03
2.220919e+01 -4.634627e+01 -6.758502e-01 -6.494839e-01 -1.887148e-03 -1.653176e-03
2.228060e+01 -4.627486e+01 -6.201409e-01 -5.937866e-01 -1.875108e-03 -1.639668e-03
2.235201e+01 -4.620344e+01 -5.607753e-01 -5.344412e-01 -1.854962e-03 -1.626331e-03
2.242342e+01 -4.613203e+01 -5.010090e-01 -4.750291e-01 -1.500851e-03 -1.611292e-03
2.249483e+01 -4.606062e+01 -4.429650e-01 -4.170950e-01 -1.390850e-03 -1.596095e-03
2.256625e+01 -4.598921e+01 -3.878817e-01 -3.620175e-01 -1.385069e-03 -1.581726e-03
2.263766e+01 -4.591780e+01 -3.385647e-01 -3.127008e-01 -1.384741e-03 -1.567600e-03
2.270907e+01 -4.584638e+01 -2.972200e-01 -2.713627e-01 -1.378095e-03 -1.553273e-03
2.278048e+01 -4.577497e+01 -2.669455e-01 -2.411363e-01 -1.330053e-03 -1.541406e-03
2.285189e+01 -4.570356e+01 -2.487877e-01 -2.229791e-01 -1.329457e-03 -1.530027e-03
2.292331e+01 -4.563215e+01 -2.418618e-01 -2.160211e-01 -1.361569e-03 -1.518928e-03
2.299472e+01 -4.556074e+01 -2.456466e-01 -2.198119e-01 -1.355579e-03 -1.508144e-03
2.306613e+01 -4.548932e+01 -2.597430e-01 -2.339606e-01 -1.303291e-03 -1.497651e-03
2.313754e+01 -4.541791e+01 -2.828591e-01 -2.570360e-01 -1.343912e-03 -1.476745e-03
2.320896e+01 -4.534650e+01 -3.118405e-01 -2.860236e-01 -1.337683e-03 -1.456116e-03
2.328037e+01 -4.527509e+01 -3.420523e-01 -3.162404e-01 -1.332676e-03 -1.435776e-03
2.335178e+01 -4.520367e+01 -3.685014e-01 -3.426930e-01 -1.329249e-03 -1.415662e-03
2.342319e+01 -4.513226e+01 -3.873328e-01 -3.615303e-01 -1.323288e-03 -1.395767e-03
2.349460e+01 -4.506085e+01 -3.959411e-01 -3.701448e-01 -1.317089e-03 -1.376134e-03
2.356602e+01 -4.498944e+01 -3.930527e-01 -3.672642e-01 -1.309430e-03 -1.356506e-03
2.363743e+01 -4.491803e+01 -3.791053e-01 -3.533261e-01 -1.299983e-03 -1.336972e-03
2.370884e+01 -4.484661e+01 -3.560887e-01 -3.303190e-01 -1.290506e-03 -1.317304e-03
2.378025e+01 -4.477520e+01 -3.272092e-01 -3.014480e-01 -1.282042e-03 -1.297407e-03
2.385167e+01 -4.470379e+01 -2.969783e-01 -2.712271e-01 -1.272088e-03 -1.277413e-03
2.392308e+01 -4.463238e+01 -2.704377e-01 -2.447704e-01 -1.188135e-03 -1.257057e-03
2.399449e+01 -4.456096e+01 -2.515410e-01 -2.258801e-01 -1.181683e-03 -1.236506e-03
2.406590e+01 -4.448955e+01 -2.425505e-01 -2.168484e-01 -1.222959e-03 -1.221427e-03
2.413731e+01 -4.441814e+01 -2.441116e-01 -2.184206e-01 -1.211843e-03 -1.208065e-03
2.420873e+01 -4.434673e+01 -2.565308e-01 -2.309031e-01 -1.148527e-03 -1.194216e-03
2.428014e+01 -4.427532e+01 -2.806488e-01 -2.549540e-01 -1.215672e-03 -1.179686e-03
2.435155e+01 -4.420390e+01 -3.168592e-01 -2.911766e-01 -1.203364e-03 -1.164517e-03
2.442296e+01 -4.413249e+01 -3.624474e-01 -3.367787e-01 -1.189476e-03 -1.149189e-03
2.449437e+01 -4.406108e+01 -4.150310e-01 -3.893757e-01 -1.176095e-03 -1.134161e-03
2.456579e+01 -4.398967e+01 -4.718160e-01 -4.461744e-01 -1.162386e-03 -1.117916e-03
2.463720e+01 -4.391826e+01 -5.310599e-01 -5.053377e-01 -1.243120e-03 -1.101013e-03
2.470861e+01 -4.384684e+01 -5.908049e-01 -5.651042e-01 -1.221603e-03 -1.082859e-03
2.478002e+01 -4.377543e+01 -6.489032e-01 -6.232279e-01 -1.196152e-03 -1.063624e-03
2.485144e+01 -4.370402e+01 -7.010540e-01 -6.754007e-01 -1.174157e-03 -1.043688e-03
2.492285e+01 -4.363261e+01 -7.426273e-01 -7.169954e-01 -1.152759e-03 -1.022952e-03
2.499426e+01 -4.356119e+01 -7.701346e-01 -7.445219e-01 -1.133567e-03 -1.001527e-03
2.506567e+01 -4.348978e+01 -7.817329e-01 -7.561458e-01 -1.107937e-03 -9.793567e-04
2.513708e+01 -4.341837e+01 -7.767643e-01 -7.511981e-01 -1.087075e-03 -9.564394e-04
2.520850e+01 -4.334696e+01 -7.555034e-01 -7.299618e-01 -1.062518e-03 -9.327987e-04
2.527991e+01 -4.327555e+01 -7.192565e-01 -6.937452e-01 -1.032179e-03 -9.084434e-04
2.535132e+01 -4.320413e+01 -6.708384e-01 -6.453518e-01 -1.007443e-03 -8.833688e-04
2.542273e+01 -4.313272e+01 -6.145591e-01 -5.891005e-01 -9.794291e-04 -8.575099e-04
2.549415e+01 -4.306131e+01 -5.550593e-01 -5.296295e-01 -9.506997e-04 -8.309635e-04
2.556556e+01 -4.298990e+01 -4.952696e-01 -4.699530e-01 -8.373912e-04 -8.056339e-04
2.563697e+01 -4.291849e+01 -4.375359e-01 -4.122538e-01 -8.029100e-04 -7.784796e-04
2.570838e+01 -4.284707e+01 -3.828907e-01 -3.576359e-01 -7.757004e-04 -7.510479e-04
2.577979e+01 -4.277566e+01 -3.342932e-01 -3.090687e-01 -7.454213e-04 -7.228481e-04
2.585121e+01 -4.270425e+01 -2.938984e-01 -2.687086e-01 -7.106718e-04 -6.934475e-04
2.592262e+01 -4.263284e+01 -2.648610e-01 -2.397263e-01 -6.556120e-04 -6.622973e-04
2.599403e+01 -4.256142e+01 -2.479163e-01 -2.227689e-01 -6.682482e-04 -6.304230e-04
2.606544e+01 -4.249001e+01 -2.420554e-01 -2.169295e-01 -6.467756e-04 -5.977834e-04
2.613685e+01 -4.241860e+01 -2.469057e-01 -2.218147e-01 -6.118622e-04 -5.643919e-04
2.620827e+01 -4.234719e+01 -2.619632e-01 -2.369795e-01 -5.044993e-04 -5.302323e-04
2.627968e+01 -4.227578e+01 -2.858405e-01 -2.608638e-01 -4.975852e-04 -4.941431e-04
2.635109e+01 -4.220436e+01 -3.151765e-01 -2.902368e-01 -4.605111e-04 -4.575147e-04
2.642250e+01 -4.213295e+01 -3.452280e-01 -3.203286e-01 -4.202779e-04 -4.204812e-04
2.649392e+01 -4.206154e+01 -3.710740e-01 -3.462083e-01 -3.865417e-04 -3.831375e-04
2.656533e+01 -4.199013e+01 -3.889871e-01 -3.641602e-01 -3.477987e-04 -3.453604e-04
2.663674e+01 -4.191871e+01 -3.964860e-01 -3.716981e-01 -3.087278e-04 -3.073827e-04
2.670815e+01 -4.184730e+01 -3.924444e-01 -3.676960e-01 -2.692398e-04 -2.692263e-04
2.677956e+01 -4.177589e+01 -3.774843e-01 -3.527768e-01 -2.283510e-04 -2.310251e-04
2.685098e+01 -4.170448e+01 -3.537208e-01 -3.290544e-01 -1.872238e-04 -1.929486e-04
2.692239e+01 -4.163307e+01 -3.244852e-01 -2.998618e-01 -1.442488e-04 -1.550875e-04
2.699380e+01 -4.156165e+01 -2.944109e-01 -2.698277e-01 -1.040455e-04 -1.173984e-04
2.706521e+01 -4.149024e+01 -2.684913e-01 -2.439386e-01 -7.363223e-05 -8.007231e-05
2.713663e+01 -4.141883e+01 -2.505185e-01 -2.260524e-01 1.310743e-05 -4.323393e-05
2.720804e+01 -4.134742e+01 -2.425956e-01 -2.181005e-01 -1.596473e-05 -7.601866e-06
2.727945e+01 -4.127601e+01 -2.452378e-01 -2.207876e-01 2.894737e-05 2.751001e-05
2.735086e+01 -4.120459e+01 -2.587600e-01 -2.344260e-01 1.451019e-04 6.230287e-05
2.742227e+01 -4.113318e+01 -2.841073e-01 -2.597831e-01 1.549367e-04 9.663311e-05
2.749369e+01 -4.106177e+01 -3.214291e-01 -2.971491e-01 1.991037e-04 1.304581e-04
2.756510e+01 -4.099036e+01 -3.677975e-01 -3.435650e-01 2.466682e-04 1.634340e-04
2.763651e+01 -4.091894e+01 -4.209540e-01 -3.967680e-01 2.931301e-04 1.955013e-04
2.770792e+01 -4.084753e+01 -4.780062e-01 -4.538677e-01 3.406350e-04 2.273820e-04
2.777933e+01 -4.077612e+01 -5.374251e-01 -5.132908e-01 3.448073e-04 2.595014e-04
2.785075e+01 -4.070471e+01 -5.971559e-01 -5.730668e-01 3.900472e-04 2.900790e-04
2.792216e+01 -4.063330e+01 -6.548739e-01 -6.308281e-01 4.333202e-04 3.216166e-04
2.799357e+01 -4.056188e+01 -7.061691e-01 -6.821589e-01 4.689638e-04 3.527885e-04
2.806498e+01 -4.049047e+01 -7.464621e-01 -7.224924e-01 5.094353e-04 3.834876e-04
2.813640e+01 -4.041906e+01 -7.724386e-01 -7.484969e-01 5.374495e-04 4.137742e-04
2.820781e+01 -4.034765e+01 -7.823897e-01 -7.584815e-01 5.709473e-04 4.436131e-04
2.827922e+01 -4.027623e+01 -7.757635e-01 -7.518781e-01 5.937759e-04 4.729955e-04
2.835063e+01 -4.020482e+01 -7.529240e-01 -7.290577e-01 6.128494e-04 5.018746e-04
2.842204e+01 -4.013341e+01 -7.152987e-01 -6.914533e-01 6.337110e-04 5.303006e-04
2.849346e+01 -4.006200e+01 -6.658796e-01 -6.420513e-01 6.508771e-04 5.582606e-04
2.856487e+01 -3.999059e+01 -6.090733e-01 -5.852571e-01 6.629173e-04 5.856523e-04
2.863628e+01 -3.991917e+01 -5.494615e-01 -5.256526e-01 6.701890e-04 6.125746e-04
2.870769e+01 -3.984776e+01 -4.897915e-01 -4.660427e-01 7.304195e-04 6.380539e-04
2.877911e+01 -3.977635e+01 -4.322698e-01 -4.085327e-01 7.420126e-04 6.620854e-04
2.885052e+01 -3.970494e+01 -3.780817e-01 -3.543577e-01 7.551853e-04 6.866165e-04
2.892193e+01 -3.963353e+01 -3.302085e-01 -3.064945e-01 7.651094e-04 7.106670e-04
2.899334e+01 -3.956211e+01 -2.907934e-01 -2.670918e-01 7.776264e-04 7.326543e-04
2.906475e+01 -3.949070e+01 -2.629829e-01 -2.392991e-01 7.953290e-04 7.567928e-04
2.913617e+01 -3.941929e+01 -2.471809e-01 -2.234444e-01 7.427130e-04 7.805548e-04
2.920758e+01 -3.934788e+01 -2.423761e-01 -2.186529e-01 7.559750e-04 8.037965e-04
2.927899e+01 -3.927646e+01 -2.482339e-01 -2.245562e-01 8.013938e-04 8.266549e-04
2.935040e+01 -3.920505e+01 -2.642959e-01 -2.406577e-01 8.409116e-04 8.490764e-04
2.942181e+01 -3.913364e+01 -2.888792e-01 -2.652902e-01 8.900706e-04 8.702604e-04
2.949323e+01 -3.906223e+01 -3.185022e-01 -2.949341e-01 9.110514e-04 8.911925e-04
2.956464e+01 -3.899082e+01 -3.483257e-01 -3.247770e-01 9.304825e-04 9.118807e-04
2.963605e+01 -3.891940e+01 -3.735097e-01 -3.499766e-01 9.460691e-04 9.327247e-04
2.970746e+01 -3.884799e+01 -3.904607e-01 -3.669467e-01 9.651128e-04 9.535051e-04
2.977888e+01 -3.877658e+01 -3.968139e-01 -3.733188e-01 9.840969e-04 9.745794e-04
2.985029e+01 -3.870517e+01 -3.916061e-01 -3.681284e-01 1.001442e-03 9.958759e-04
2.992170e+01 -3.863375e+01 -3.756278e-01 -3.521711e-01 1.022393e-03 1.017592e-03
2.999311e+01 -3.856234e+01 -3.511247e-01 -3.276886e-01 1.043016e-03 1.039890e-03
3.006452e+01 -3.849093e+01 -3.215561e-01 -2.981379e-01 1.060987e-03 1.062764e-03
3.013594e+01 -3.841952e+01 -2.916654e-01 -2.682668e-01 1.080537e-03 1.086266e-03
3.020735e+01 -3.834811e+01 -2.663764e-01 -2.429447e-01 1.047457e-03 1.110693e-03
3.027876e+01 -3.827669e+01 -2.492932e-01 -2.258846e-01 1.070494e-03 1.136073e-03
3.035017e+01 -3.820528e+01 -2.423547e-01 -2.189389e-01 1.063401e-03 1.161710e-03
3.042158e+01 -3.813387e+01 -2.460539e-01 -2.226619e-01 1.087168e-03 1.188106e-03
3.049300e+01 -3.806246e+01 -2.607535e-01 -2.373869e-01 1.112545e-03 1.215235e-03
3.056441e+01 -3.799105e+01 -2.873048e-01 -2.640427e-01 1.217032e-03 1.243222e-03
3.063582e+01 -3.791963e+01 -3.256686e-01 -3.024341e-01 1.244629e-03 1.272012e-03
3.070723e+01 -3.784822e+01 -3.727772e-01 -3.495674e-01 1.269305e-03 1.300376e-03
3.077865e+01 -3.777681e+01 -4.264446e-01 -4.032643e-01 1.298899e-03 1.331620e-03
3.085006e+01 -3.770540e+01 -4.837199e-01 -4.605679e-01 1.327181e-03 1.363736e-03
3.092147e+01 -3.763398e+01 -5.431089e-01 -5.199066e-01 1.276905e-03 1.396207e-03
3.099288e+01 -3.756257e+01 -6.027717e-01 -5.796036e-01 1.311058e-03 1.429044e-03
3.106429e+01 -3.749116e+01 -6.600370e-01 -6.369014e-01 1.343602e-03 1.462118e-03
3.113571e+01 -3.741975e+01 -7.103963e-01 -6.873033e-01 1.386100e-03 1.495891e-03
3.120712e+01 -3.734834e+01 -7.493584e-01 -7.263030e-01 1.423771e-03 1.530308e-03
3.127853e+01 -3.727692e+01 -7.737641e-01 -7.507496e-01 1.464719e-03 1.565501e-03
3.134994e+01 -3.720551e+01 -7.820535e-01 -7.590823e-01 1.507992e-03 1.601330e-03
3.142136e+01 -3.713410e+01 -7.737540e-01 -7.508242e-01 1.549298e-03 1.637911e-03
3.149277e+01 -3.706269e+01 -7.493405e-01 -7.264553e-01 1.593942e-03 1.675298e-03
3.156418e+01 -3.699127e+01 -7.103656e-01 -6.875266e-01 1.640195e-03 1.713474e-03
3.163559e+01 -3.691986e+01 -6.599886e-01 -6.371944e-01 1.684958e-03 1.752421e-03
3.170700e+01 -3.684845e+01 -6.027015e-01 -5.799600e-01 1.737708e-03 1.792093e-03
3.177842e+01 -3.677704e+01 -5.430130e-01 -5.203207e-01 1.786882e-03 1.832415e-03
3.184983e+01 -3.670563e+01 -4.836989e-01 -4.610782e-01 1.858437e-03 1.874670e-03
3.192124e+01 -3.663421e+01 -4.264139e-01 -4.038382e-01 1.903469e-03 1.917282e-03
3.199265e+01 -3.656280e+01 -3.727323e-01 -3.502020e-01 1.948858e-03 1.961197e-03
3.206406e+01 -3.649139e+01 -3.256103e-01 -3.031277e-01 1.996541e-03 2.005754e-03
3.213548e+01 -3.641998e+01 -2.872241e-01 -2.647893e-01 2.044374e-03 2.051012e-03
3.220689e+01 -3.634857e+01 -2.606502e-01 -2.382144e-01 2.043346e-03 2.094739e-03
3.227830e+01 -3.627715e+01 -2.459088e-01 -2.235471e-01 2.117435e-03 2.138888e-03
3.234971e+01 -3.620574e+01 -2.421881e-01 -2.198781e-01 2.169082e-03 2.183464e-03
3.242113e+01 -3.613433e+01 -2.491233e-01 -2.268743e-01 2.230147e-03 2.228448e-03
3.249254e+01 -3.606292e+01 -2.661856e-01 -2.439922e-01 2.285713e-03 2.273841e-03
3.256395e+01 -3.599150e+01 -2.914535e-01 -2.693197e-01 2.345348e-03 2.329135e-03
3.263536e+01 -3.592009e+01 -3.213272e-01 -2.992451e-01 2.397055e-03 2.384942e-03
3.270677e+01 -3.584868e+01 -3.508885e-01 -3.288541e-01 2.444828e-03 2.441018e-03
3.277819e+01 -3.577727e+01 -3.753892e-01 -3.534046e-01 2.494568e-03 2.497322e-03
3.284960e+01 -3.570586e+01 -3.913698e-01 -3.694322e-01 2.541566e-03 2.553882e-03
3.292101e+01 -3.563444e+01 -3.965772e-01 -3.746917e-01 2.593691e-03 2.610561e-03
3.299242e+01 -3.556303e+01 -3.902190e-01 -3.683863e-01 2.646470e-03 2.667223e-03
3.306384e+01 -3.549162e+01 -3.732517e-01 -3.514747e-01 2.702141e-03 2.723913e-03
3.313525e+01 -3.542021e+01 -3.480516e-01 -3.263292e-01 2.756679e-03 2.780472e-03
3.320666e+01 -3.534879e+01 -3.182091e-01 -2.965365e-01 2.806539e-03 2.836887e-03
3.327807e+01 -3.527738e+01 -2.885645e-01 -2.669401e-01 2.854699e-03 2.893149e-03
3.334948e+01 -3.520597e+01 -2.639534e-01 -2.423809e-01 2.906675e-03 2.948983e-03
3.342090e+01 -3.513456e+01 -2.478389e-01 -2.263052e-01 2.945447e-03 3.004428e-03
3.349231e+01 -3.506315e+01 -2.419196e-01 -2.204361e-01 2.995649e-03 3.050512e-03
3.356372e+01 -3.499173e+01 -2.466946e-01 -2.252631e-01 3.047684e-03 3.096409e-03
3.363513e+01 -3.492032e+01 -2.625270e-01 -2.411518e-01 3.103891e-03 3.142175e-03
3.370654e+01 -3.484891e+01 -2.903060e-01 -2.689679e-01 3.141010e-03 3.187715e-03
3.377796e+01 -3.477750e+01 -3.296926e-01 -3.084007e-01 3.187204e-03 3.233049e-03
3.384937e+01 -3.470609e+01 -3.775392e-01 -3.562906e-01 3.230626e-03 3.281023e-03
3.392078e+01 -3.463467e+01 -4.317009e-01 -4.105000e-01 3.278220e-03 3.329816e-03
3.399219e+01 -3.456326e+01 -4.891979e-01 -4.680432e-01 3.324443e-03 3.378538e-03
3.406361e+01 -3.449185e+01 -5.481625e-01 -5.273932e-01 3.709847e-03 3.425170e-03
3.413502e+01 -3.442044e+01 -6.077383e-01 -5.870257e-01 3.766591e-03 3.471838e-03
3.420643e+01 -3.434902e+01 -6.645168e-01 -6.438486e-01 3.810937e-03 3.516744e-03
3.427784e+01 -3.427761e+01 -7.139124e-01 -6.932967e-01 3.863448e-03 3.561756e-03
3.434925e+01 -3.420620e+01 -7.515136e-01 -7.309469e-01 3.912443e-03 3.606908e-03
3.442067e+01 -3.413479e+01 -7.743417e-01 -7.538211e-01 3.958577e-03 3.652196e-03
3.449208e+01 -3.406338e+01 -7.809581e-01 -7.604801e-01 4.001135e-03 3.697700e-03
3.456349e+01 -3.399196e+01 -7.709959e-01 -7.505603e-01 4.043633e-03 3.743385e-03
3.463490e+01 -3.392055e+01 -7.450097e-01 -7.246131e-01 4.082555e-03 3.789342e-03
3.470632e+01 -3.384914e+01 -7.046980e-01 -6.843413e-01 4.122430e-03 3.835586e-03
3.477773e+01 -3.377773e+01 -6.533877e-01 -6.330690e-01 4.160518e-03 3.882217e-03
3.484914e+01 -3.370631e+01 -5.956433e-01 -5.753586e-01 4.194373e-03 3.929415e-03
3.492055e+01 -3.363490e+01 -5.358856e-01 -5.156329e-01 4.226500e-03 3.977300e-03
3.499196e+01 -3.356349e+01 -4.771954e-01 -4.566024e-01 3.886098e-03 4.027544e-03
3.506338e+01 -3.349208e+01 -4.201140e-01 -3.995579e-01 3.922964e-03 4.077736e-03
3.513479e+01 -3.342067e+01 -3.669226e-01 -3.464060e-01 3.962541e-03 4.128298e-03
3.520620e+01 -3.334925e+01 -3.205188e-01 -3.000400e-01 4.000330e-03 4.179355e-03
3.527761e+01 -3.327784e+01 -2.831565e-01 -2.627164e-01 4.039044e-03 4.231927e-03
3.534902e+01 -3.320643e+01 -2.577660e-01 -2.374411e-01 4.154215e-03 4.284132e-03
3.542044e+01 -3.313502e+01 -2.440612e-01 -2.238464e-01 4.264334e-03 4.337166e-03
3.549185e+01 -3.306361e+01 -2.413720e-01 -2.212057e-01 4.312823e-03 4.391208e-03
3.556326e+01 -3.299219e+01 -2.493948e-01 -2.291977e-01 4.281977e-03 4.445998e-03
3.563467e+01 -3.292078e+01 -2.673036e-01 -2.471636e-01 4.339108e-03 4.501649e-03
3.570609e+01 -3.284937e+01 -2.931743e-01 -2.730163e-01 4.321182e-03 4.553522e-03
3.577750e+01 -3.277796e+01 -3.232004e-01 -3.030988e-01 4.377598e-03 4.605670e-03
3.584891e+01 -3.270654e+01 -3.524032e-01 -3.323556e-01 4.431510e-03 4.658184e-03
3.592032e+01 -3.263513e+01 -3.761429e-01 -3.561511e-01 4.487270e-03 4.710937e-03
3.599173e+01 -3.256372e+01 -3.910808e-01 -3.711454e-01 4.543716e-03 4.763904e-03
3.606315e+01 -3.249231e+01 -3.950928e-01 -3.752176e-01 4.603857e-03 4.817192e-03
3.613456e+01 -3.242090e+01 -3.875521e-01 -3.677415e-01 4.668558e-03 4.870768e-03
3.620597e+01 -3.234948e+01 -3.695830e-01 -3.498407e-01 4.736895e-03 4.924549e-03
3.627738e+01 -3.227807e+01 -3.436782e-01 -3.240075e-01 4.808420e-03 4.978506e-03
3.634880e+01 -3.220666e+01 -3.135647e-01 -2.939688e-01 4.883254e-03 5.032626e-03
3.642021e+01 -3.213525e+01 -2.841587e-01 -2.646412e-01 4.961634e-03 5.086928e-03
3.649162e+01 -3.206383e+01 -2.602045e-01 -2.408427e-01 5.117396e-03 5.141389e-03
3.656303e+01 -3.199242e+01 -2.450460e-01 -2.257208e-01 5.153919e-03 5.196078e-03
3.663444e+01 -3.192101e+01 -2.401339e-01 -2.208751e-01 5.220363e-03 5.261346e-03
3.670586e+01 -3.184960e+01 -2.459375e-01 -2.267526e-01 5.294213e-03 5.327153e-03
3.677727e+01 -3.177819e+01 -2.628099e-01 -2.437478e-01 5.417043e-03 5.393355e-03
3.684868e+01 -3.170677e+01 -2.917758e-01 -2.727347e-01 5.438054e-03 5.459961e-03
3.692009e+01 -3.163536e+01 -3.320997e-01 -3.131413e-01 5.520666e-03 5.527061e-03
3.699150e+01 -3.156395e+01 -3.806340e-01 -3.617634e-01 5.608493e-03 5.592775e-03
3.706292e+01 -3.149254e+01 -4.352203e-01 -4.164301e-01 5.688960e-03 5.657482e-03
3.713433e+01 -3.142113e+01 -4.928959e-01 -4.741898e-01 5.773092e-03 5.722387e-03
3.720574e+01 -3.134971e+01 -5.519217e-01 -5.334348e-01 5.992288e-03 5.789490e-03
3.727715e+01 -3.127830e+01 -6.113760e-01 -5.929579e-01 6.061072e-03 5.856199e-03
3.734857e+01 -3.120689e+01 -6.676185e-01 -6.492609e-01 6.121570e-03 5.925228e-03
3.741998e+01 -3.113548e+01 -7.160064e-01 -6.977118e-01 6.184572e-03 5.994447e-03
3.749139e+01 -3.106406e+01 -7.522295e-01 -7.339933e-01 6.242985e-03 6.064077e-03
3.756280e+01 -3.099265e+01 -7.734697e-01 -7.552938e-01 6.303245e-03 6.133867e-03
3.763421e+01 -3.092124e+01 -7.784241e-01 -7.603035e-01 6.358499e-03 6.203741e-03
3.770563e+01 -3.084983e+01 -7.668117e-01 -7.487426e-01 6.409997e-03 6.273620e-03
3.777704e+01 -3.077842e+01 -7.392893e-01 -7.212669e-01 6.456668e-03 6.343340e-03
3.784845e+01 -3.070700e+01 -6.976989e-01 -6.797234e-01 6.503696e-03 6.412879e-03
