# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
3.898320e+01 -4.492258e+00 -1.103132e-01 -1.844281e-01 1.088196e-01 -1.467751e-02
3.905566e+01 -4.419799e+00 -9.975240e-02 -1.733497e-01 1.083021e-01 -3.196651e-02
3.912812e+01 -4.347339e+00 -8.767928e-02 -1.595331e-01 1.065587e-01 -4.946199e-02
3.920057e+01 -4.274880e+00 -7.730410e-02 -1.458303e-01 1.032310e-01 -6.680208e-02
3.927303e+01 -4.202420e+00 -7.068788e-02 -1.339082e-01 9.792511e-02 -8.364982e-02
3.934549e+01 -4.129961e+00 -6.865513e-02 -1.241615e-01 9.021118e-02 -9.974708e-02
3.941795e+01 -4.057501e+00 -7.151195e-02 -1.163965e-01 7.958940e-02 -1.149352e-01
3.949041e+01 -3.985042e+00 -7.955646e-02 -1.103415e-01 6.548982e-02 -1.291761e-01
3.956287e+01 -3.912582e+00 -9.305456e-02 -1.056145e-01 4.726478e-02 -1.425230e-01
3.963533e+01 -3.840123e+00 -1.125474e-01 -1.019400e-01 2.409743e-02 -1.550684e-01
3.970779e+01 -3.767664e+00 -1.390004e-01 -9.909881e-02 -5.196750e-03 -1.669207e-01
3.978025e+01 -3.695204e+00 -1.738272e-01 -9.691249e-02 -4.220989e-02 -1.782270e-01
3.985271e+01 -3.622745e+00 -2.185757e-01 -9.523686e-02 -8.863398e-02 -1.891422e-01
3.992517e+01 -3.550285e+00 -2.721769e-01 -9.396015e-02 -1.435119e-01 -1.998410e-01
3.999763e+01 -3.477826e+00 -3.319591e-01 -9.299000e-02 -2.042643e-01 -2.104547e-01
4.007009e+01 -3.405366e+00 -3.957830e-01 -9.225470e-02 -2.688235e-01 -2.210277e-01
4.014255e+01 -3.332907e+00 -4.611419e-01 -9.170044e-02 -3.347367e-01 -2.315306e-01
4.021501e+01 -3.260447e+00 -5.273355e-01 -9.128343e-02 -4.013473e-01 -2.418820e-01
4.028747e+01 -3.187988e+00 -5.923008e-01 -9.097344e-02 -4.666226e-01 -2.519701e-01
4.035993e+01 -3.115528e+00 -6.525134e-01 -9.074360e-02 -5.270650e-01 -2.616715e-01
4.043239e+01 -3.043069e+00 -7.034304e-01 -9.057329e-02 -5.781523e-01 -2.708672e-01
4.050485e+01 -2.970609e+00 -7.413268e-01 -9.045043e-02 -6.161716e-01 -2.794581e-01
4.057730e+01 -2.898150e+00 -7.642403e-01 -9.036186e-02 -6.391736e-01 -2.873780e-01
4.064976e+01 -2.825690e+00 -7.715781e-01 -9.030070e-02 -6.465726e-01 -2.946012e-01
4.072222e+01 -2.753231e+00 -7.637067e-01 -9.025813e-02 -6.387438e-01 -3.011461e-01
4.079468e+01 -2.680771e+00 -7.420200e-01 -9.022913e-02 -6.170861e-01 -3.070748e-01
4.086714e+01 -2.608312e+00 -7.093580e-01 -9.020873e-02 -5.844445e-01 -3.124849e-01
4.093960e+01 -2.535853e+00 -6.702989e-01 -9.019565e-02 -5.453984e-01 -3.174995e-01
4.101206e+01 -2.463393e+00 -6.299733e-01 -9.018733e-02 -5.050812e-01 -3.222591e-01
4.108452e+01 -2.390934e+00 -5.922578e-01 -9.018275e-02 -4.673703e-01 -3.269196e-01
4.115698e+01 -2.318474e+00 -5.586394e-01 -9.017865e-02 -4.337559e-01 -3.316544e-01
4.122944e+01 -2.246015e+00 -5.297362e-01 -9.017664e-02 -4.048548e-01 -3.366332e-01
4.130190e+01 -2.173555e+00 -5.071117e-01 -9.017443e-02 -3.822324e-01 -3.419339e-01
4.137436e+01 -2.101096e+00 -4.909795e-01 -9.017320e-02 -3.661015e-01 -3.475453e-01
4.144682e+01 -2.028636e+00 -4.821565e-01 -9.017143e-02 -3.572802e-01 -3.533491e-01
4.151928e+01 -1.956177e+00 -4.786759e-01 -9.016991e-02 -3.538012e-01 -3.592026e-01
4.159174e+01 -1.883717e+00 -4.767690e-01 -9.016871e-02 -3.518955e-01 -3.649918e-01
4.166420e+01 -1.811258e+00 -4.732530e-01 -9.016761e-02 -3.483806e-01 -3.705851e-01
4.173666e+01 -1.738798e+00 -4.659156e-01 -9.016690e-02 -3.410439e-01 -3.758016e-01
4.180912e+01 -1.666339e+00 -4.535106e-01 -9.016483e-02 -3.286409e-01 -3.803673e-01
4.188158e+01 -1.593879e+00 -4.356544e-01 -9.016387e-02 -3.107857e-01 -3.839784e-01
4.195403e+01 -1.521420e+00 -4.127270e-01 -9.016214e-02 -2.878601e-01 -3.863737e-01
4.202649e+01 -1.448960e+00 -3.858135e-01 -9.016011e-02 -2.609486e-01 -3.873859e-01
4.209895e+01 -1.376501e+00 -3.566007e-01 -9.015856e-02 -2.317373e-01 -3.869457e-01
4.217141e+01 -1.304041e+00 -3.271553e-01 -9.015756e-02 -2.022929e-01 -3.850682e-01
4.224387e+01 -1.231582e+00 -2.997348e-01 -9.015658e-02 -1.748734e-01 -3.818596e-01
4.231633e+01 -1.159123e+00 -2.765635e-01 -9.015456e-02 -1.517042e-01 -3.775264e-01
4.238879e+01 -1.086663e+00 -2.595675e-01 -9.015342e-02 -1.347092e-01 -3.723480e-01
4.246125e+01 -1.014204e+00 -2.502739e-01 -9.015221e-02 -1.254169e-01 -3.666032e-01
4.253371e+01 -9.417441e-01 -2.499279e-01 -9.015156e-02 -1.250715e-01 -3.604952e-01
4.260617e+01 -8.692846e-01 -2.597678e-01 -9.014991e-02 -1.349131e-01 -3.541549e-01
4.267863e+01 -7.968252e-01 -2.811857e-01 -9.014817e-02 -1.563327e-01 -3.476906e-01
4.275109e+01 -7.243657e-01 -3.148396e-01 -9.014641e-02 -1.899884e-01 -3.412286e-01
4.282355e+01 -6.519062e-01 -3.579758e-01 -9.014486e-02 -2.331261e-01 -3.349439e-01
4.289601e+01 -5.794468e-01 -4.083497e-01 -9.014332e-02 -2.835016e-01 -3.289594e-01
4.296847e+01 -5.069873e-01 -4.630446e-01 -9.014236e-02 -3.381975e-01 -3.233605e-01
4.304093e+01 -4.345278e-01 -5.200564e-01 -9.014059e-02 -3.952110e-01 -3.181847e-01
4.311339e+01 -3.620683e-01 -5.780466e-01 -9.013893e-02 -4.532029e-01 -3.134868e-01
4.318585e+01 -2.896089e-01 -6.341763e-01 -9.013690e-02 -5.093346e-01 -3.093732e-01
4.325831e+01 -2.171494e-01 -6.838878e-01 -9.013615e-02 -5.590469e-01 -3.059797e-01
4.333076e+01 -1.446899e-01 -7.225119e-01 -9.013490e-02 -5.976722e-01 -3.034417e-01
4.340322e+01 -7.223044e-02 -7.467372e-01 -9.013334e-02 -6.218991e-01 -3.018714e-01
4.347568e+01 2.290302e-04 -7.549000e-01 -9.013205e-02 -6.300631e-01 -3.013414e-01
4.354814e+01 7.268850e-02 -7.465113e-01 -9.013043e-02 -6.216760e-01 -3.018767e-01
4.362060e+01 1.451480e-01 -7.220765e-01 -9.012913e-02 -5.972426e-01 -3.034517e-01
4.369306e+01 2.176074e-01 -6.832714e-01 -9.012700e-02 -5.584396e-01 -3.059929e-01
4.376552e+01 2.900669e-01 -6.334343e-01 -9.012529e-02 -5.086042e-01 -3.093878e-01
4.383798e+01 3.625264e-01 -5.772448e-01 -9.012460e-02 -4.524153e-01 -3.135006e-01
4.391044e+01 4.349859e-01 -5.192429e-01 -9.012304e-02 -3.944151e-01 -3.181948e-01
4.398290e+01 5.074453e-01 -4.622465e-01 -9.012168e-02 -3.374200e-01 -3.233636e-01
4.405536e+01 5.799048e-01 -4.075772e-01 -9.012040e-02 -2.827520e-01 -3.289525e-01
4.412782e+01 6.523643e-01 -3.572729e-01 -9.011904e-02 -2.324491e-01 -3.349236e-01
4.420028e+01 7.248238e-01 -3.142298e-01 -9.011790e-02 -1.894071e-01 -3.411918e-01
4.427274e+01 7.972832e-01 -2.807093e-01 -9.011647e-02 -1.558880e-01 -3.476342e-01
4.434520e+01 8.697427e-01 -2.594354e-01 -9.011509e-02 -1.346155e-01 -3.540764e-01
4.441766e+01 9.422022e-01 -2.497159e-01 -9.011421e-02 -1.248969e-01 -3.603932e-01
4.449012e+01 1.014662e+00 -2.501639e-01 -9.011193e-02 -1.253471e-01 -3.664772e-01
4.456258e+01 1.087121e+00 -2.595386e-01 -9.011056e-02 -1.347232e-01 -3.721987e-01
4.463504e+01 1.159581e+00 -2.766017e-01 -9.010804e-02 -1.517888e-01 -3.773554e-01
4.470749e+01 1.232040e+00 -2.998237e-01 -9.010763e-02 -1.750113e-01 -3.816694e-01
4.477995e+01 1.304500e+00 -3.272707e-01 -9.010571e-02 -2.024602e-01 -3.848624e-01
4.485241e+01 1.376959e+00 -3.567218e-01 -9.010404e-02 -2.319129e-01 -3.867296e-01
4.492487e+01 1.449418e+00 -3.859228e-01 -9.010231e-02 -2.611157e-01 -3.871659e-01
4.499733e+01 1.521878e+00 -4.128027e-01 -9.010157e-02 -2.879964e-01 -3.861565e-01
4.506979e+01 1.594337e+00 -4.356819e-01 -9.010004e-02 -3.108770e-01 -3.837708e-01
4.514225e+01 1.666797e+00 -4.534769e-01 -9.009870e-02 -3.286734e-01 -3.801758e-01
4.521471e+01 1.739256e+00 -4.658127e-01 -9.009749e-02 -3.410104e-01 -3.756317e-01
4.528717e+01 1.811716e+00 -4.730753e-01 -9.009545e-02 -3.482751e-01 -3.704404e-01
4.535963e+01 1.884175e+00 -4.765202e-01 -9.009332e-02 -3.517221e-01 -3.648751e-01
4.543209e+01 1.956635e+00 -4.783525e-01 -9.009196e-02 -3.535557e-01 -3.591150e-01
4.550455e+01 2.029094e+00 -4.817639e-01 -9.009125e-02 -3.569678e-01 -3.532904e-01
4.557701e+01 2.101554e+00 -4.905315e-01 -9.008928e-02 -3.657374e-01 -3.475148e-01
4.564947e+01 2.174013e+00 -5.066230e-01 -9.008767e-02 -3.818305e-01 -3.419298e-01
4.572193e+01 2.246473e+00 -5.292357e-01 -9.008699e-02 -4.044439e-01 -3.366530e-01
4.579439e+01 2.318932e+00 -5.581492e-01 -9.008681e-02 -4.333575e-01 -3.316948e-01
4.586685e+01 2.391392e+00 -5.917954e-01 -9.008709e-02 -4.670036e-01 -3.269770e-01
4.593931e+01 2.463851e+00 -6.295422e-01 -9.008870e-02 -5.047487e-01 -3.223297e-01
4.601177e+01 2.536311e+00 -6.699120e-01 -9.009474e-02 -5.451125e-01 -3.175803e-01
4.608422e+01 2.608770e+00 -7.090319e-01 -9.010467e-02 -5.842224e-01 -3.125733e-01
4.615668e+01 2.681230e+00 -7.417760e-01 -9.012230e-02 -6.169490e-01 -3.071689e-01
4.622914e+01 2.753689e+00 -7.635590e-01 -9.014896e-02 -6.387053e-01 -3.012443e-01
4.630160e+01 2.826148e+00 -7.715270e-01 -9.018966e-02 -6.466326e-01 -2.947024e-01
4.637406e+01 2.898608e+00 -7.642909e-01 -9.024857e-02 -6.393375e-01 -2.874817e-01
4.644652e+01 2.971067e+00 -7.414700e-01 -9.033452e-02 -6.164306e-01 -2.795644e-01
4.651898e+01 3.043527e+00 -7.036549e-01 -9.045516e-02 -5.784950e-01 -2.709765e-01
4.659144e+01 3.115986e+00 -6.528095e-01 -9.062336e-02 -5.274813e-01 -2.617849e-01
4.666390e+01 3.188446e+00 -5.926456e-01 -9.085208e-02 -4.670888e-01 -2.520890e-01
4.673636e+01 3.260905e+00 -5.277146e-01 -9.116183e-02 -4.018479e-01 -2.420075e-01
4.680882e+01 3.333365e+00 -4.614959e-01 -9.157833e-02 -3.352127e-01 -2.316644e-01
4.688128e+01 3.405824e+00 -3.961366e-01 -9.213451e-02 -2.692972e-01 -2.211714e-01
4.695374e+01 3.478284e+00 -3.323073e-01 -9.287135e-02 -2.047312e-01 -2.106100e-01
4.702620e+01 3.550743e+00 -2.725057e-01 -9.384475e-02 -1.439562e-01 -2.000093e-01
4.709866e+01 3.623203e+00 -2.188998e-01 -9.512576e-02 -8.906922e-02 -1.893249e-01
4.717112e+01 3.695662e+00 -1.741103e-01 -9.680714e-02 -4.259838e-02 -1.784253e-01
4.724358e+01 3.768122e+00 -1.392523e-01 -9.900410e-02 -5.543441e-03 -1.671351e-01
4.731604e+01 3.840581e+00 -1.127705e-01 -1.018576e-01 2.379198e-02 -1.552988e-01
4.738850e+01 3.913041e+00 -9.327265e-02 -1.055476e-01 4.697978e-02 -1.427689e-01
4.746095e+01 3.985500e+00 -7.977998e-02 -1.102941e-01 6.521894e-02 -1.294363e-01
4.753341e+01 4.057959e+00 -7.175317e-02 -1.163761e-01 7.932776e-02 -1.152093e-01
4.760587e+01 4.130419e+00 -6.892601e-02 -1.241723e-01 8.995108e-02 -1.000342e-01
4.767833e+01 4.202878e+00 -7.099211e-02 -1.339541e-01 9.766681e-02 -8.394859e-02
4.775079e+01 4.275338e+00 -7.764751e-02 -1.459128e-01 1.029701e-01 -6.711000e-02
4.782325e+01 4.347797e+00 -8.804484e-02 -1.596315e-01 1.062915e-01 -4.977673e-02
4.789571e+01 4.420257e+00 -1.000968e-01 -1.734181e-01 1.080261e-01 -3.228597e-02
4.796817e+01 4.492716e+00 -1.105809e-01 -1.844073e-01 1.085312e-01 -1.499949e-02
4.804063e+01 4.565176e+00 -1.161880e-01 -1.896475e-01 1.081643e-01 1.713718e-03
4.811309e+01 4.637635e+00 -1.151850e-01 -1.877244e-01 1.072443e-01 1.750026e-02
4.818555e+01 4.710095e+00 -1.083873e-01 -1.797304e-01 1.060480e-01 3.205502e-02
4.825801e+01 4.782554e+00 -9.860867e-02 -1.687327e-01 1.048288e-01 4.515950e-02
4.833047e+01 4.855014e+00 -8.933030e-02 -1.583696e-01 1.037441e-01 5.670252e-02
4.840293e+01 4.927473e+00 -8.315364e-02 -1.513713e-01 1.029224e-01 6.665457e-02
4.847539e+01 4.999933e+00 -8.137184e-02 -1.490873e-01 1.024203e-01 7.503676e-02
4.854785e+01 5.072392e+00 -8.458698e-02 -1.521538e-01 1.022717e-01 8.188515e-02
4.862031e+01 5.144852e+00 -9.304900e-02 -1.608054e-01 1.024612e-01 8.729351e-02
4.869277e+01 5.217311e+00 -1.070398e-01 -1.752822e-01 1.029473e-01 9.140426e-02
4.876523e+01 5.289771e+00 -1.269952e-01 -1.959389e-01 1.036484e-01 9.441901e-02
4.883768e+01 5.362230e+00 -1.537010e-01 -2.235122e-01 1.045161e-01 9.656510e-02
4.891014e+01 5.434689e+00 -1.884648e-01 -2.591903e-01 1.054303e-01 9.802839e-02
4.898260e+01 5.507149e+00 -2.328400e-01 -3.044311e-01 1.062958e-01 9.895413e-02
4.905506e+01 5.579608e+00 -2.861817e-01 -3.584905e-01 1.070136e-01 9.946146e-02
4.912752e+01 5.652068e+00 -3.457293e-01 -4.184386e-01 1.074142e-01 9.964948e-02
4.919998e+01 5.724527e+00 -4.093524e-01 -4.821081e-01 1.074606e-01 9.960261e-02
4.927244e+01 5.796987e+00 -4.743175e-01 -5.467231e-01 1.071104e-01 9.938858e-02
4.934490e+01 5.869446e+00 -5.392709e-01 -6.111917e-01 1.066257e-01 9.905820e-02
4.941736e+01 5.941906e+00 -6.033118e-01 -6.740770e-01 1.054699e-01 9.864965e-02
4.948982e+01 6.014365e+00 -6.626970e-01 -7.319736e-01 1.039814e-01 9.819160e-02
4.956228e+01 6.086825e+00 -7.128856e-01 -7.804179e-01 1.022371e-01 9.770694e-02
4.963474e+01 6.159284e+00 -7.499591e-01 -8.155805e-01 1.003263e-01 9.721264e-02
4.970720e+01 6.231744e+00 -7.716477e-01 -8.353164e-01 9.837348e-02 9.672162e-02
4.977966e+01 6.304203e+00 -7.770828e-01 -8.387818e-01 9.640384e-02 9.623916e-02
4.985212e+01 6.376663e+00 -7.663786e-01 -8.261756e-01 9.450186e-02 9.576293e-02
4.992458e+01 6.449122e+00 -7.406875e-01 -7.987083e-01 9.272558e-02 9.529095e-02
4.999704e+01 6.521582e+00 -7.025841e-01 -7.590160e-01 9.113664e-02 9.481525e-02
5.006950e+01 6.594041e+00 -6.564083e-01 -7.114534e-01 8.974994e-02 9.432770e-02
5.014196e+01 6.666501e+00 -6.074078e-01 -6.613063e-01 8.860327e-02 9.382158e-02
5.021441e+01 6.738960e+00 -5.600626e-01 -6.130508e-01 8.769304e-02 9.329043e-02
5.028687e+01 6.811419e+00 -5.168899e-01 -5.692210e-01 8.703590e-02 9.273102e-02
5.035933e+01 6.883879e+00 -4.799130e-01 -5.319465e-01 8.673833e-02 9.213720e-02
5.043179e+01 6.956338e+00 -4.526346e-01 -5.046433e-01 8.671347e-02 9.151190e-02
5.050425e+01 7.028798e+00 -4.367816e-01 -4.888635e-01 8.678667e-02 9.085718e-02
5.057671e+01 7.101257e+00 -4.326074e-01 -4.849366e-01 8.703399e-02 9.017786e-02
5.064917e+01 7.173717e+00 -4.368058e-01 -4.895138e-01 8.741287e-02 8.948054e-02
5.072163e+01 7.246176e+00 -4.427640e-01 -4.959948e-01 8.793566e-02 8.877007e-02
5.079409e+01 7.318636e+00 -4.450558e-01 -4.988143e-01 8.846334e-02 8.806067e-02
5.086655e+01 7.391095e+00 -4.400287e-01 -4.940878e-01 8.876390e-02 8.736170e-02
5.093901e+01 7.463555e+00 -4.256538e-01 -4.796727e-01 8.872367e-02 8.667494e-02
5.101147e+01 7.536014e+00 -4.016523e-01 -4.552775e-01 8.833007e-02 8.601216e-02
5.108393e+01 7.608474e+00 -3.692825e-01 -4.222684e-01 8.769078e-02 8.538056e-02
5.115639e+01 7.680933e+00 -3.311050e-01 -3.833098e-01 8.690954e-02 8.478434e-02
5.122885e+01 7.753393e+00 -2.911289e-01 -3.425541e-01 8.613000e-02 8.422435e-02
5.130131e+01 7.825852e+00 -2.540932e-01 -3.046908e-01 8.530239e-02 8.369791e-02
5.137377e+01 7.898312e+00 -2.237237e-01 -2.733698e-01 8.435086e-02 8.320214e-02
5.144623e+01 7.970771e+00 -2.017969e-01 -2.505410e-01 8.344895e-02 8.273309e-02
5.151869e+01 8.043230e+00 -1.885486e-01 -2.363110e-01 8.246731e-02 8.228588e-02
5.159114e+01 8.115690e+00 -1.833971e-01 -2.301481e-01 8.145585e-02 8.185449e-02
5.166360e+01 8.188149e+00 -1.859743e-01 -2.317781e-01 8.050857e-02 8.143346e-02
5.173606e+01 8.260609e+00 -1.964510e-01 -2.413678e-01 7.962156e-02 8.101081e-02
5.180852e+01 8.333068e+00 -2.155860e-01 -2.597738e-01 7.889264e-02 8.058639e-02
5.188098e+01 8.405528e+00 -2.447048e-01 -2.881140e-01 7.811404e-02 8.015459e-02
5.195344e+01 8.477987e+00 -2.848461e-01 -3.277697e-01 7.762838e-02 7.971027e-02
5.202590e+01 8.550447e+00 -3.341896e-01 -3.767621e-01 7.727737e-02 7.925016e-02
5.209836e+01 8.622906e+00 -3.902590e-01 -4.326391e-01 7.708497e-02 7.877440e-02
5.217082e+01 8.695366e+00 -4.504971e-01 -4.928212e-01 7.702888e-02 7.828153e-02
5.224328e+01 8.767825e+00 -5.128055e-01 -5.549647e-01 7.686407e-02 7.777198e-02
5.231574e+01 8.840285e+00 -5.756567e-01 -6.179083e-01 7.695640e-02 7.724571e-02
5.238820e+01 8.912744e+00 -6.368948e-01 -6.792444e-01 7.705445e-02 7.670369e-02
5.246066e+01 8.985204e+00 -6.922655e-01 -7.346559e-01 7.709516e-02 7.614793e-02
5.253312e+01 9.057663e+00 -7.370189e-01 -7.792843e-01 7.697017e-02 7.558308e-02
5.260558e+01 9.130123e+00 -7.675412e-01 -8.096592e-01 7.682282e-02 7.501407e-02
5.267804e+01 9.202582e+00 -7.819129e-01 -8.238077e-01 7.659961e-02 7.444456e-02
5.275050e+01 9.275042e+00 -7.794850e-01 -8.210271e-01 7.624687e-02 7.387765e-02
5.282296e+01 9.347501e+00 -7.606003e-01 -8.016318e-01 7.573635e-02 7.331428e-02
5.289541e+01 9.419960e+00 -7.267189e-01 -7.670997e-01 7.508565e-02 7.275675e-02
5.296787e+01 9.492420e+00 -6.809042e-01 -7.205325e-01 7.433308e-02 7.220720e-02
5.304033e+01 9.564879e+00 -6.277626e-01 -6.665531e-01 7.349528e-02 7.166545e-02
5.311279e+01 9.637339e+00 -5.721843e-01 -6.100666e-01 7.258714e-02 7.113299e-02
5.318525e+01 9.709798e+00 -5.176995e-01 -5.546401e-01 7.164533e-02 7.060944e-02
5.325771e+01 9.782258e+00 -4.661195e-01 -5.018443e-01 7.042963e-02 7.009313e-02
5.333017e+01 9.854717e+00 -4.194438e-01 -4.541818e-01 6.944285e-02 6.958341e-02
5.340263e+01 9.927177e+00 -3.812064e-01 -4.149701e-01 6.846855e-02 6.907742e-02
5.347509e+01 9.999636e+00 -3.544746e-01 -3.874022e-01 6.763244e-02 6.857397e-02
5.354755e+01 1.007210e+01 -3.427857e-01 -3.750094e-01 6.692860e-02 6.806850e-02
5.362001e+01 1.014456e+01 -3.455464e-01 -3.771707e-01 6.632913e-02 6.755757e-02
5.369247e+01 1.021701e+01 -3.587984e-01 -3.899342e-01 6.584064e-02 6.703787e-02
5.376493e+01 1.028947e+01 -3.770669e-01 -4.078645e-01 6.550241e-02 6.650290e-02
5.383739e+01 1.036193e+01 -3.944737e-01 -4.250749e-01 6.530605e-02 6.596195e-02
5.390985e+01 1.043439e+01 -4.063490e-01 -4.368005e-01 6.515626e-02 6.540992e-02
5.398231e+01 1.050685e+01 -4.094888e-01 -4.396503e-01 6.486631e-02 6.484687e-02
5.405477e+01 1.057931e+01 -4.020364e-01 -4.317666e-01 6.443495e-02 6.427440e-02
5.412723e+01 1.065177e+01 -3.838823e-01 -4.130402e-01 6.386272e-02 6.369655e-02
5.419969e+01 1.072423e+01 -3.565696e-01 -3.850668e-01 6.320200e-02 6.311307e-02
5.427214e+01 1.079669e+01 -3.229226e-01 -3.507500e-01 6.253222e-02 6.252496e-02
5.434460e+01 1.086915e+01 -2.871899e-01 -3.143902e-01 6.190503e-02 6.193600e-02
5.441706e+01 1.094161e+01 -2.543492e-01 -2.809731e-01 6.132869e-02 6.134961e-02
5.448952e+01 1.101407e+01 -2.284100e-01 -2.544253e-01 6.072015e-02 6.076893e-02
5.456198e+01 1.108653e+01 -2.115185e-01 -2.369677e-01 6.015401e-02 6.019529e-02
5.463444e+01 1.115899e+01 -2.041365e-01 -2.290031e-01 5.957138e-02 5.963104e-02
5.470690e+01 1.123145e+01 -2.059463e-01 -2.301845e-01 5.894297e-02 5.907124e-02
5.477936e+01 1.130391e+01 -2.170125e-01 -2.406149e-01 5.830724e-02 5.852242e-02
5.485182e+01 1.137637e+01 -2.381361e-01 -2.611349e-01 5.770362e-02 5.799171e-02
5.492428e+01 1.144883e+01 -2.705357e-01 -2.929660e-01 5.713505e-02 5.747434e-02
5.499674e+01 1.152129e+01 -3.139453e-01 -3.357063e-01 5.646581e-02 5.696957e-02
5.506920e+01 1.159374e+01 -3.652703e-01 -3.864585e-01 5.589310e-02 5.647458e-02
5.514166e+01 1.166620e+01 -4.223824e-01 -4.429849e-01 5.530734e-02 5.598630e-02
5.521412e+01 1.173866e+01 -4.823245e-01 -5.023577e-01 5.473802e-02 5.550224e-02
5.528658e+01 1.181112e+01 -5.435113e-01 -5.628318e-01 5.402524e-02 5.502027e-02
5.535904e+01 1.188358e+01 -6.047274e-01 -6.236258e-01 5.360324e-02 5.453729e-02
5.543150e+01 1.195604e+01 -6.622503e-01 -6.807643e-01 5.321885e-02 5.405006e-02
5.550396e+01 1.202850e+01 -7.112824e-01 -7.294213e-01 5.284364e-02 5.355752e-02
5.557642e+01 1.210096e+01 -7.474622e-01 -7.652360e-01 5.247862e-02 5.306449e-02
5.564887e+01 1.217342e+01 -7.680780e-01 -7.854961e-01 5.212290e-02 5.257367e-02
5.572133e+01 1.224588e+01 -7.719350e-01 -7.889634e-01 5.173326e-02 5.208736e-02
5.579379e+01 1.231834e+01 -7.588887e-01 -7.754944e-01 5.131049e-02 5.160698e-02
5.586625e+01 1.239080e+01 -7.298017e-01 -7.460186e-01 5.092175e-02 5.113249e-02
5.593871e+01 1.246326e+01 -6.868708e-01 -7.026875e-01 5.052150e-02 5.066329e-02
5.601117e+01 1.253572e+01 -6.340385e-01 -6.494501e-01 5.011643e-02 5.019844e-02
5.608363e+01 1.260818e+01 -5.762200e-01 -5.911817e-01 4.966647e-02 4.973860e-02
5.615609e+01 1.268064e+01 -5.176578e-01 -5.321857e-01 4.923273e-02 4.928325e-02
5.622855e+01 1.275310e+01 -4.608055e-01 -4.746166e-01 4.851586e-02 4.883276e-02
5.630101e+01 1.282556e+01 -4.065719e-01 -4.199132e-01 4.804612e-02 4.838767e-02
5.637347e+01 1.289802e+01 -3.579774e-01 -3.708817e-01 4.760907e-02 4.794705e-02
5.644593e+01 1.297047e+01 -3.177823e-01 -3.302732e-01 4.719574e-02 4.751161e-02
5.651839e+01 1.304293e+01 -2.891275e-01 -3.011862e-01 4.676355e-02 4.708000e-02
5.659085e+01 1.311539e+01 -2.742539e-01 -2.858969e-01 4.634786e-02 4.665418e-02
5.666331e+01 1.318785e+01 -2.726556e-01 -2.838832e-01 4.593239e-02 4.623188e-02
5.673577e+01 1.326031e+01 -2.831571e-01 -2.939669e-01 4.551459e-02 4.581428e-02
5.680823e+01 1.333277e+01 -3.033371e-01 -3.137482e-01 4.511590e-02 4.540440e-02
5.688069e+01 1.340523e+01 -3.291432e-01 -3.391725e-01 4.473416e-02 4.500212e-02
5.695315e+01 1.347769e+01 -3.552860e-01 -3.649366e-01 4.435540e-02 4.460056e-02
5.702560e+01 1.355015e+01 -3.767361e-01 -3.860082e-01 4.397688e-02 4.419883e-02
5.709806e+01 1.362261e+01 -3.898303e-01 -3.987917e-01 4.366625e-02 4.379706e-02
5.717052e+01 1.369507e+01 -3.922400e-01 -4.008648e-01 4.332957e-02 4.339506e-02
5.724298e+01 1.376753e+01 -3.832204e-01 -3.914671e-01 4.295144e-02 4.299244e-02
5.731544e+01 1.383999e+01 -3.638553e-01 -3.716962e-01 4.254571e-02 4.259084e-02
5.738790e+01 1.391245e+01 -3.366736e-01 -3.440981e-01 4.212926e-02 4.219139e-02
5.746036e+01 1.398491e+01 -3.055232e-01 -3.125476e-01 4.172922e-02 4.179365e-02
5.753282e+01 1.405737e+01 -2.755052e-01 -2.821403e-01 4.134000e-02 4.139805e-02
5.760528e+01 1.412983e+01 -2.514654e-01 -2.577076e-01 4.094703e-02 4.100470e-02
5.767774e+01 1.420229e+01 -2.366357e-01 -2.425050e-01 4.057411e-02 4.060619e-02
5.775020e+01 1.427475e+01 -2.325021e-01 -2.379974e-01 4.020014e-02 4.021091e-02
5.782266e+01 1.434720e+01 -2.394436e-01 -2.445430e-01 3.980423e-02 3.982547e-02
5.789512e+01 1.441966e+01 -2.579536e-01 -2.626094e-01 3.936068e-02 3.944410e-02
5.796758e+01 1.449212e+01 -2.889199e-01 -2.931948e-01 3.897975e-02 3.906640e-02
5.804004e+01 1.456458e+01 -3.310874e-01 -3.349582e-01 3.857560e-02 3.869241e-02
5.811250e+01 1.463704e+01 -3.813022e-01 -3.847530e-01 3.815559e-02 3.832342e-02
5.818496e+01 1.470950e+01 -4.371777e-01 -4.402071e-01 3.773422e-02 3.795743e-02
5.825742e+01 1.478196e+01 -4.957496e-01 -4.983953e-01 3.735057e-02 3.759469e-02
5.832988e+01 1.485442e+01 -5.555425e-01 -5.579508e-01 3.711308e-02 3.723403e-02
5.840233e+01 1.492688e+01 -6.151471e-01 -6.171696e-01 3.672732e-02 3.687593e-02
5.847479e+01 1.499934e+01 -6.703460e-01 -6.719775e-01 3.633637e-02 3.651999e-02
5.854725e+01 1.507180e+01 -7.162588e-01 -7.174981e-01 3.594411e-02 3.616639e-02
5.861971e+01 1.514426e+01 -7.487140e-01 -7.495767e-01 3.556753e-02 3.581514e-02
5.869217e+01 1.521672e+01 -7.652725e-01 -7.657606e-01 3.519291e-02 3.546479e-02
