# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.926319e+01 -1.167226e+01 -4.300376e-01 -4.345598e-01 4.238236e-02 4.271001e-02
1.933480e+01 -1.160065e+01 -3.732862e-01 -3.783042e-01 4.287815e-02 4.316092e-02
1.940641e+01 -1.152904e+01 -3.219168e-01 -3.274478e-01 4.339117e-02 4.361793e-02
1.947802e+01 -1.145743e+01 -2.780306e-01 -2.840878e-01 4.391730e-02 4.408364e-02
1.954963e+01 -1.138582e+01 -2.444966e-01 -2.511847e-01 4.454817e-02 4.456033e-02
1.962124e+01 -1.131421e+01 -2.222187e-01 -2.294403e-01 4.508171e-02 4.504880e-02
1.969285e+01 -1.124260e+01 -2.099254e-01 -2.177274e-01 4.566220e-02 4.554984e-02
1.976446e+01 -1.117099e+01 -2.067555e-01 -2.150946e-01 4.619927e-02 4.606792e-02
1.983607e+01 -1.109938e+01 -2.125254e-01 -2.214031e-01 4.673785e-02 4.659948e-02
1.990768e+01 -1.102777e+01 -2.275509e-01 -2.369734e-01 4.728271e-02 4.714062e-02
1.997930e+01 -1.095616e+01 -2.516425e-01 -2.615739e-01 4.779151e-02 4.769183e-02
2.005091e+01 -1.088455e+01 -2.829988e-01 -2.934410e-01 4.830230e-02 4.825300e-02
2.012252e+01 -1.081294e+01 -3.181072e-01 -3.291561e-01 4.890904e-02 4.882360e-02
2.019413e+01 -1.074133e+01 -3.522397e-01 -3.639071e-01 4.952756e-02 4.939807e-02
2.026574e+01 -1.066972e+01 -3.810155e-01 -3.933268e-01 5.017144e-02 4.997244e-02
2.033735e+01 -1.059811e+01 -4.013944e-01 -4.143216e-01 5.078730e-02 5.054220e-02
2.040896e+01 -1.052650e+01 -4.115676e-01 -4.249403e-01 5.123279e-02 5.110204e-02
2.048057e+01 -1.045489e+01 -4.111799e-01 -4.248142e-01 5.149442e-02 5.165124e-02
2.055218e+01 -1.038328e+01 -4.016029e-01 -4.153605e-01 5.161778e-02 5.218370e-02
2.062379e+01 -1.031167e+01 -3.855736e-01 -3.994774e-01 5.176393e-02 5.269876e-02
2.069540e+01 -1.024006e+01 -3.671547e-01 -3.813630e-01 5.206839e-02 5.319363e-02
2.076701e+01 -1.016845e+01 -3.517748e-01 -3.664125e-01 5.249781e-02 5.367418e-02
2.083862e+01 -1.009683e+01 -3.450170e-01 -3.601972e-01 5.304036e-02 5.414633e-02
2.091023e+01 -1.002522e+01 -3.512793e-01 -3.671279e-01 5.370868e-02 5.461018e-02
2.098184e+01 -9.953614e+00 -3.726018e-01 -3.892446e-01 5.450297e-02 5.507004e-02
2.105345e+01 -9.882004e+00 -4.065541e-01 -4.241030e-01 5.540896e-02 5.552761e-02
2.112506e+01 -9.810393e+00 -4.498442e-01 -4.683402e-01 5.635623e-02 5.598668e-02
2.119667e+01 -9.738783e+00 -4.992051e-01 -5.186719e-01 5.732692e-02 5.644769e-02
2.126828e+01 -9.667172e+00 -5.519010e-01 -5.725277e-01 5.848685e-02 5.691496e-02
2.133989e+01 -9.595562e+00 -6.066476e-01 -6.282769e-01 5.948946e-02 5.738889e-02
2.141150e+01 -9.523952e+00 -6.607456e-01 -6.833065e-01 6.042102e-02 5.787130e-02
2.148311e+01 -9.452341e+00 -7.098626e-01 -7.332929e-01 6.129036e-02 5.836213e-02
2.155472e+01 -9.380731e+00 -7.492335e-01 -7.734730e-01 6.209961e-02 5.886139e-02
2.162633e+01 -9.309121e+00 -7.751325e-01 -8.001310e-01 6.285861e-02 5.936772e-02
2.169794e+01 -9.237510e+00 -7.854998e-01 -8.109819e-01 6.334230e-02 5.987852e-02
2.176955e+01 -9.165900e+00 -7.795125e-01 -8.052881e-01 6.363568e-02 6.039093e-02
2.184117e+01 -9.094289e+00 -7.573216e-01 -7.832299e-01 6.376842e-02 6.090485e-02
2.191278e+01 -9.022679e+00 -7.200972e-01 -7.460210e-01 6.378391e-02 6.141693e-02
2.198439e+01 -8.951069e+00 -6.704789e-01 -6.964001e-01 6.378135e-02 6.192223e-02
2.205600e+01 -8.879458e+00 -6.126059e-01 -6.382794e-01 6.353369e-02 6.241752e-02
2.212761e+01 -8.807848e+00 -5.510510e-01 -5.764356e-01 6.324479e-02 6.289832e-02
2.219922e+01 -8.736237e+00 -4.893945e-01 -5.143364e-01 6.280208e-02 6.336432e-02
2.227083e+01 -8.664627e+00 -4.287781e-01 -4.535675e-01 6.264958e-02 6.381572e-02
2.234244e+01 -8.593017e+00 -3.707046e-01 -3.955058e-01 6.266135e-02 6.425189e-02
2.241405e+01 -8.521406e+00 -3.178809e-01 -3.428126e-01 6.279185e-02 6.467353e-02
2.248566e+01 -8.449796e+00 -2.723788e-01 -2.976310e-01 6.311226e-02 6.508186e-02
2.255727e+01 -8.378186e+00 -2.369375e-01 -2.626014e-01 6.352410e-02 6.547888e-02
2.262888e+01 -8.306575e+00 -2.120914e-01 -2.383476e-01 6.411630e-02 6.586646e-02
2.270049e+01 -8.234965e+00 -1.964466e-01 -2.234191e-01 6.483263e-02 6.624595e-02
2.277210e+01 -8.163354e+00 -1.889298e-01 -2.167115e-01 6.564179e-02 6.662288e-02
2.284371e+01 -8.091744e+00 -1.890099e-01 -2.176647e-01 6.651494e-02 6.700281e-02
2.291532e+01 -8.020134e+00 -1.966921e-01 -2.262574e-01 6.742549e-02 6.738716e-02
2.298693e+01 -7.948523e+00 -2.124704e-01 -2.429446e-01 6.833428e-02 6.778490e-02
2.305854e+01 -7.876913e+00 -2.367884e-01 -2.681783e-01 6.925005e-02 6.820152e-02
2.313015e+01 -7.805303e+00 -2.690104e-01 -3.012201e-01 7.006985e-02 6.864089e-02
2.320176e+01 -7.733692e+00 -3.068816e-01 -3.397994e-01 7.077792e-02 6.910635e-02
2.327337e+01 -7.662082e+00 -3.463994e-01 -3.799943e-01 7.145506e-02 6.959807e-02
2.334498e+01 -7.590471e+00 -3.829929e-01 -4.172727e-01 7.213998e-02 7.011970e-02
2.341659e+01 -7.518861e+00 -4.131499e-01 -4.479928e-01 7.270300e-02 7.067150e-02
2.348820e+01 -7.447251e+00 -4.347109e-01 -4.698710e-01 7.302028e-02 7.125172e-02
2.355981e+01 -7.375640e+00 -4.467558e-01 -4.819213e-01 7.302564e-02 7.185463e-02
2.363142e+01 -7.304030e+00 -4.499304e-01 -4.847200e-01 7.264975e-02 7.248156e-02
2.370303e+01 -7.232420e+00 -4.465203e-01 -4.807818e-01 7.212159e-02 7.312040e-02
2.377465e+01 -7.160809e+00 -4.403723e-01 -4.741376e-01 7.162547e-02 7.376447e-02
2.384626e+01 -7.089199e+00 -4.370516e-01 -4.704515e-01 7.126009e-02 7.440924e-02
2.391787e+01 -7.017588e+00 -4.428302e-01 -4.760197e-01 7.104960e-02 7.504122e-02
2.398948e+01 -6.945978e+00 -4.600906e-01 -4.932373e-01 7.100689e-02 7.565226e-02
2.406109e+01 -6.874368e+00 -4.884563e-01 -5.217741e-01 7.117784e-02 7.623927e-02
2.413270e+01 -6.802757e+00 -5.258694e-01 -5.595654e-01 7.155618e-02 7.679897e-02
2.420431e+01 -6.731147e+00 -5.691313e-01 -6.033779e-01 7.210675e-02 7.733303e-02
2.427592e+01 -6.659537e+00 -6.162998e-01 -6.513809e-01 7.294121e-02 7.784173e-02
2.434753e+01 -6.587926e+00 -6.647596e-01 -7.009431e-01 7.404360e-02 7.832893e-02
2.441914e+01 -6.516316e+00 -7.100943e-01 -7.476327e-01 7.539847e-02 7.879986e-02
2.449075e+01 -6.444705e+00 -7.472498e-01 -7.863796e-01 7.698992e-02 7.926101e-02
2.456236e+01 -6.373095e+00 -7.721079e-01 -8.130001e-01 7.875231e-02 7.971901e-02
2.463397e+01 -6.301485e+00 -7.822726e-01 -8.250349e-01 8.062246e-02 8.017999e-02
2.470558e+01 -6.229874e+00 -7.766816e-01 -8.214013e-01 8.257982e-02 8.064754e-02
2.477719e+01 -6.158264e+00 -7.552208e-01 -8.018550e-01 8.449432e-02 8.112406e-02
2.484880e+01 -6.086654e+00 -7.187363e-01 -7.671702e-01 8.629403e-02 8.160730e-02
2.492041e+01 -6.015043e+00 -6.694188e-01 -7.194737e-01 8.791503e-02 8.208774e-02
2.499202e+01 -5.943433e+00 -6.110254e-01 -6.624632e-01 8.929798e-02 8.254767e-02
2.506363e+01 -5.871822e+00 -5.479430e-01 -6.003949e-01 9.031203e-02 8.296467e-02
2.513524e+01 -5.800212e+00 -4.831805e-01 -5.366867e-01 9.136638e-02 8.331160e-02
2.520685e+01 -5.728602e+00 -4.190243e-01 -4.728067e-01 9.164253e-02 8.355423e-02
2.527846e+01 -5.656991e+00 -3.560360e-01 -4.097598e-01 9.158385e-02 8.365113e-02
2.535007e+01 -5.585381e+00 -2.968184e-01 -3.501303e-01 9.117204e-02 8.354509e-02
2.542168e+01 -5.513770e+00 -2.434450e-01 -2.960415e-01 9.045666e-02 8.316258e-02
2.549329e+01 -5.442160e+00 -1.985720e-01 -2.502589e-01 8.954708e-02 8.241452e-02
2.556490e+01 -5.370550e+00 -1.631926e-01 -2.139529e-01 8.862038e-02 8.119487e-02
2.563652e+01 -5.298939e+00 -1.358707e-01 -1.857495e-01 8.773889e-02 7.937470e-02
2.570813e+01 -5.227329e+00 -1.152777e-01 -1.644403e-01 8.702275e-02 7.679264e-02
2.577974e+01 -5.155719e+00 -1.006165e-01 -1.492557e-01 8.649926e-02 7.324754e-02
2.585135e+01 -5.084108e+00 -9.140806e-02 -1.398173e-01 8.626938e-02 6.852998e-02
2.592296e+01 -5.012498e+00 -8.737108e-02 -1.358737e-01 8.636279e-02 6.248314e-02
2.599457e+01 -4.940887e+00 -8.827996e-02 -1.372253e-01 8.680543e-02 5.499226e-02
2.606618e+01 -4.869277e+00 -9.362102e-02 -1.433382e-01 8.757733e-02 4.600245e-02
2.613779e+01 -4.797667e+00 -1.023210e-01 -1.530786e-01 8.861771e-02 3.549150e-02
2.620940e+01 -4.726056e+00 -1.121202e-01 -1.640824e-01 8.982231e-02 2.345632e-02
2.628101e+01 -4.654446e+00 -1.197376e-01 -1.729138e-01 9.103638e-02 9.958672e-03
2.635262e+01 -4.582836e+00 -1.221650e-01 -1.763453e-01 9.204045e-02 -4.844604e-03
2.642423e+01 -4.511225e+00 -1.180782e-01 -1.728125e-01 9.259440e-02 -2.069967e-02
2.649584e+01 -4.439615e+00 -1.086019e-01 -1.631190e-01 9.237722e-02 -3.728818e-02
2.656745e+01 -4.368004e+00 -9.671625e-02 -1.499071e-01 9.105101e-02 -5.426397e-02
2.663906e+01 -4.296394e+00 -8.567708e-02 -1.361020e-01 8.828507e-02 -7.127713e-02
2.671067e+01 -4.224784e+00 -7.785189e-02 -1.236932e-01 8.370145e-02 -8.799296e-02
2.678228e+01 -4.153173e+00 -7.434835e-02 -1.134014e-01 7.691321e-02 -1.041287e-01
2.685389e+01 -4.081563e+00 -7.552068e-02 -1.051165e-01 6.745599e-02 -1.194636e-01
2.692550e+01 -4.009953e+00 -8.167066e-02 -9.860548e-02 5.479494e-02 -1.338968e-01
2.699711e+01 -3.938342e+00 -9.302738e-02 -9.351292e-02 3.834567e-02 -1.474333e-01
2.706872e+01 -3.866732e+00 -1.100103e-01 -8.953506e-02 1.738491e-02 -1.601435e-01
2.714033e+01 -3.795121e+00 -1.333838e-01 -8.644324e-02 -9.080458e-03 -1.721179e-01
2.721194e+01 -3.723511e+00 -1.643462e-01 -8.405326e-02 -4.243282e-02 -1.834723e-01
2.728355e+01 -3.651901e+00 -2.045015e-01 -8.221316e-02 -8.442825e-02 -1.943543e-01
2.735516e+01 -3.580290e+00 -2.541298e-01 -8.080374e-02 -1.354659e-01 -2.049218e-01
2.742677e+01 -3.508680e+00 -3.107076e-01 -7.972764e-02 -1.931198e-01 -2.153299e-01
2.749838e+01 -3.437070e+00 -3.723233e-01 -7.890788e-02 -2.555553e-01 -2.256765e-01
2.757000e+01 -3.365459e+00 -4.363008e-01 -7.828760e-02 -3.201531e-01 -2.359794e-01
2.764161e+01 -3.293849e+00 -5.011700e-01 -7.781826e-02 -3.854916e-01 -2.461929e-01
2.771322e+01 -3.222238e+00 -5.661228e-01 -7.746674e-02 -4.507959e-01 -2.562293e-01
2.778483e+01 -3.150628e+00 -6.283379e-01 -7.720382e-02 -5.132739e-01 -2.659775e-01
2.785644e+01 -3.079018e+00 -6.836328e-01 -7.700834e-02 -5.687643e-01 -2.753209e-01
2.792805e+01 -3.007407e+00 -7.278535e-01 -7.686500e-02 -6.131284e-01 -2.841515e-01
2.799966e+01 -2.935797e+00 -7.582228e-01 -7.676187e-02 -6.436007e-01 -2.923844e-01
2.807127e+01 -2.864187e+00 -7.735687e-01 -7.668907e-02 -6.590195e-01 -2.999681e-01
2.814288e+01 -2.792576e+00 -7.737780e-01 -7.663675e-02 -6.592811e-01 -3.068908e-01
2.821449e+01 -2.720966e+00 -7.596441e-01 -7.659954e-02 -6.451844e-01 -3.131827e-01
2.828610e+01 -2.649355e+00 -7.330432e-01 -7.657504e-02 -6.186080e-01 -3.189143e-01
2.835771e+01 -2.577745e+00 -6.975113e-01 -7.655863e-02 -5.830925e-01 -3.241885e-01
2.842932e+01 -2.506135e+00 -6.578816e-01 -7.654794e-02 -5.434735e-01 -3.291309e-01
2.850093e+01 -2.434524e+00 -6.188362e-01 -7.654142e-02 -5.044346e-01 -3.338835e-01
2.857254e+01 -2.362914e+00 -5.831927e-01 -7.653759e-02 -4.687950e-01 -3.386035e-01
2.864415e+01 -2.291303e+00 -5.517194e-01 -7.653385e-02 -4.373254e-01 -3.434662e-01
2.871576e+01 -2.219693e+00 -5.253638e-01 -7.653089e-02 -4.109728e-01 -3.486366e-01
2.878737e+01 -2.148083e+00 -5.054563e-01 -7.652889e-02 -3.910672e-01 -3.541919e-01
2.885898e+01 -2.076472e+00 -4.923381e-01 -7.652783e-02 -3.779501e-01 -3.601307e-01
2.893059e+01 -2.004862e+00 -4.858401e-01 -7.652581e-02 -3.714541e-01 -3.663462e-01
2.900220e+01 -1.933252e+00 -4.833688e-01 -7.652480e-02 -3.689838e-01 -3.726787e-01
2.907381e+01 -1.861641e+00 -4.813466e-01 -7.652423e-02 -3.669623e-01 -3.790005e-01
2.914542e+01 -1.790031e+00 -4.769735e-01 -7.652190e-02 -3.625914e-01 -3.851567e-01
2.921703e+01 -1.718420e+00 -4.684017e-01 -7.652022e-02 -3.540214e-01 -3.909509e-01
2.928864e+01 -1.646810e+00 -4.546836e-01 -7.651807e-02 -3.403054e-01 -3.961175e-01
2.936025e+01 -1.575200e+00 -4.356619e-01 -7.651720e-02 -3.212846e-01 -4.003369e-01
2.943187e+01 -1.503589e+00 -4.118890e-01 -7.651535e-02 -2.975135e-01 -4.033172e-01
2.950348e+01 -1.431979e+00 -3.845806e-01 -7.651372e-02 -2.702068e-01 -4.048505e-01
2.957509e+01 -1.360369e+00 -3.554607e-01 -7.651169e-02 -2.410889e-01 -4.048340e-01
2.964670e+01 -1.288758e+00 -3.265910e-01 -7.651098e-02 -2.122199e-01 -4.032634e-01
2.971831e+01 -1.217148e+00 -3.001615e-01 -7.651020e-02 -1.857912e-01 -4.002334e-01
2.978992e+01 -1.145537e+00 -2.782768e-01 -7.650811e-02 -1.639086e-01 -3.959427e-01
2.986153e+01 -1.073927e+00 -2.627270e-01 -7.650678e-02 -1.483601e-01 -3.906728e-01
2.993314e+01 -1.002317e+00 -2.549167e-01 -7.650423e-02 -1.405523e-01 -3.847302e-01
3.000475e+01 -9.307063e-01 -2.560214e-01 -7.650283e-02 -1.416584e-01 -3.783643e-01
3.007636e+01 -8.590959e-01 -2.672464e-01 -7.650137e-02 -1.528849e-01 -3.717588e-01
3.014797e+01 -7.874856e-01 -2.899730e-01 -7.649920e-02 -1.756137e-01 -3.650564e-01
3.021958e+01 -7.158752e-01 -3.244737e-01 -7.649777e-02 -2.101158e-01 -3.583828e-01
3.029119e+01 -6.442648e-01 -3.678684e-01 -7.649668e-02 -2.535115e-01 -3.519113e-01
3.036280e+01 -5.726544e-01 -4.180960e-01 -7.649520e-02 -3.037407e-01 -3.457863e-01
3.043441e+01 -5.010441e-01 -4.722629e-01 -7.649359e-02 -3.579092e-01 -3.400910e-01
3.050602e+01 -4.294337e-01 -5.284501e-01 -7.649150e-02 -4.140984e-01 -3.348732e-01
3.057763e+01 -3.578233e-01 -5.856274e-01 -7.648984e-02 -4.712774e-01 -3.301581e-01
3.064924e+01 -2.862129e-01 -6.407747e-01 -7.648831e-02 -5.264263e-01 -3.259978e-01
3.072085e+01 -2.146025e-01 -6.894445e-01 -7.648696e-02 -5.750974e-01 -3.224848e-01
3.079246e+01 -1.429922e-01 -7.271706e-01 -7.648540e-02 -6.128250e-01 -3.197276e-01
3.086407e+01 -7.138179e-02 -7.507926e-01 -7.648395e-02 -6.364484e-01 -3.178268e-01
3.093568e+01 2.285857e-04 -7.587496e-01 -7.648216e-02 -6.444073e-01 -3.168577e-01
3.100729e+01 7.183896e-02 -7.505715e-01 -7.648068e-02 -6.362306e-01 -3.168603e-01
3.107890e+01 1.434493e-01 -7.267386e-01 -7.647919e-02 -6.123993e-01 -3.178343e-01
3.115051e+01 2.150597e-01 -6.888334e-01 -7.647724e-02 -5.744960e-01 -3.197390e-01
3.122212e+01 2.866701e-01 -6.400359e-01 -7.647538e-02 -5.257004e-01 -3.224987e-01
3.129374e+01 3.582805e-01 -5.848250e-01 -7.647381e-02 -4.704910e-01 -3.260121e-01
3.136535e+01 4.298909e-01 -5.276382e-01 -7.647229e-02 -4.133058e-01 -3.301705e-01
3.143696e+01 5.015012e-01 -4.714661e-01 -7.647097e-02 -3.571350e-01 -3.348808e-01
3.150857e+01 5.731116e-01 -4.173241e-01 -7.646927e-02 -3.029947e-01 -3.400908e-01
3.158018e+01 6.447220e-01 -3.671592e-01 -7.646799e-02 -2.528310e-01 -3.457762e-01
3.165179e+01 7.163324e-01 -3.238558e-01 -7.646583e-02 -2.095298e-01 -3.518886e-01
3.172340e+01 7.879427e-01 -2.894809e-01 -7.646415e-02 -1.751566e-01 -3.583449e-01
3.179501e+01 8.595531e-01 -2.668999e-01 -7.646289e-02 -1.525769e-01 -3.650003e-01
3.186662e+01 9.311635e-01 -2.557948e-01 -7.646160e-02 -1.414731e-01 -3.716824e-01
3.193823e+01 1.002774e+00 -2.547927e-01 -7.646008e-02 -1.404725e-01 -3.782663e-01
3.200984e+01 1.074384e+00 -2.626876e-01 -7.645871e-02 -1.483688e-01 -3.846101e-01
3.208145e+01 1.145995e+00 -2.783079e-01 -7.645735e-02 -1.639905e-01 -3.905317e-01
3.215306e+01 1.217605e+00 -3.002442e-01 -7.645606e-02 -1.859280e-01 -3.957824e-01
3.222467e+01 1.289215e+00 -3.267044e-01 -7.645323e-02 -2.123910e-01 -4.000561e-01
3.229628e+01 1.360826e+00 -3.555871e-01 -7.645126e-02 -2.412757e-01 -4.030727e-01
3.236789e+01 1.432436e+00 -3.846950e-01 -7.644950e-02 -2.703854e-01 -4.046350e-01
3.243950e+01 1.504047e+00 -4.119763e-01 -7.644805e-02 -2.976681e-01 -4.046492e-01
3.251111e+01 1.575657e+00 -4.357053e-01 -7.644677e-02 -3.213984e-01 -4.031201e-01
3.258272e+01 1.647267e+00 -4.546712e-01 -7.644443e-02 -3.403666e-01 -4.001503e-01
3.265433e+01 1.718878e+00 -4.683205e-01 -7.644362e-02 -3.540168e-01 -3.959472e-01
3.272594e+01 1.790488e+00 -4.768145e-01 -7.644190e-02 -3.625125e-01 -3.908017e-01
3.279755e+01 1.862098e+00 -4.811115e-01 -7.644068e-02 -3.668107e-01 -3.850323e-01
3.286916e+01 1.933709e+00 -4.830583e-01 -7.643889e-02 -3.687593e-01 -3.789038e-01
3.294077e+01 2.005319e+00 -4.854604e-01 -7.643688e-02 -3.711634e-01 -3.726108e-01
3.301238e+01 2.076930e+00 -4.918945e-01 -7.643528e-02 -3.775991e-01 -3.663067e-01
3.308399e+01 2.148540e+00 -5.050054e-01 -7.643315e-02 -3.907121e-01 -3.601187e-01
3.315560e+01 2.220150e+00 -5.248961e-01 -7.643182e-02 -4.106042e-01 -3.542058e-01
3.322722e+01 2.291761e+00 -5.512514e-01 -7.643153e-02 -4.369598e-01 -3.486743e-01
3.329883e+01 2.363371e+00 -5.827447e-01 -7.643193e-02 -4.684526e-01 -3.435247e-01
3.337044e+01 2.434981e+00 -6.184193e-01 -7.643290e-02 -5.041263e-01 -3.386796e-01
3.344205e+01 2.506592e+00 -6.575003e-01 -7.643655e-02 -5.432036e-01 -3.339736e-01
3.351366e+01 2.578202e+00 -6.971741e-01 -7.644384e-02 -5.828701e-01 -3.292321e-01
3.358527e+01 2.649813e+00 -7.327783e-01 -7.645759e-02 -6.184605e-01 -3.242983e-01
3.365688e+01 2.721423e+00 -7.594660e-01 -7.647932e-02 -6.451265e-01 -3.190308e-01
3.372849e+01 2.793033e+00 -7.736936e-01 -7.651319e-02 -6.593203e-01 -3.133042e-01
3.380010e+01 2.864644e+00 -7.735794e-01 -7.656157e-02 -6.591577e-01 -3.070163e-01
3.387171e+01 2.936254e+00 -7.583298e-01 -7.663336e-02 -6.438363e-01 -3.000974e-01
3.394332e+01 3.007864e+00 -7.280473e-01 -7.673378e-02 -6.134534e-01 -2.925174e-01
3.401493e+01 3.079475e+00 -6.839016e-01 -7.687525e-02 -5.691662e-01 -2.842885e-01
3.408654e+01 3.151085e+00 -6.286641e-01 -7.706806e-02 -5.137359e-01 -2.754627e-01
3.415815e+01 3.222696e+00 -5.664855e-01 -7.733002e-02 -4.512953e-01 -2.661254e-01
3.422976e+01 3.294306e+00 -5.015371e-01 -7.768094e-02 -3.859960e-01 -2.563844e-01
3.430137e+01 3.365916e+00 -4.366518e-01 -7.815032e-02 -3.206414e-01 -2.463570e-01
3.437298e+01 3.437527e+00 -3.726774e-01 -7.877110e-02 -2.560461e-01 -2.361539e-01
3.444459e+01 3.509137e+00 -3.110543e-01 -7.959265e-02 -1.936015e-01 -2.258632e-01
3.451620e+01 3.580747e+00 -2.544577e-01 -8.067307e-02 -1.359245e-01 -2.155302e-01
3.458781e+01 3.652358e+00 -2.048087e-01 -8.208682e-02 -8.486173e-02 -2.051373e-01
3.465942e+01 3.723968e+00 -1.646232e-01 -8.393400e-02 -4.282910e-02 -1.945862e-01
3.473103e+01 3.795579e+00 -1.336396e-01 -8.633424e-02 -9.445239e-03 -1.837203e-01
3.480264e+01 3.867189e+00 -1.102476e-01 -8.943819e-02 1.705072e-02 -1.723820e-01
3.487425e+01 3.938799e+00 -9.326442e-02 -9.343320e-02 3.802891e-02 -1.604234e-01
3.494586e+01 4.010410e+00 -8.191781e-02 -9.854703e-02 5.448936e-02 -1.477289e-01
3.501747e+01 4.082020e+00 -7.579357e-02 -1.050849e-01 6.715147e-02 -1.342076e-01
3.508909e+01 4.153630e+00 -7.464867e-02 -1.134035e-01 7.661499e-02 -1.197886e-01
3.516070e+01 4.225241e+00 -7.818732e-02 -1.237298e-01 8.340263e-02 -1.044663e-01
3.523231e+01 4.296851e+00 -8.605210e-02 -1.361715e-01 8.797957e-02 -8.834129e-02
3.530392e+01 4.368462e+00 -9.710376e-02 -1.499806e-01 9.073699e-02 -7.163241e-02
3.537553e+01 4.440072e+00 -1.089627e-01 -1.631458e-01 9.204322e-02 -5.462405e-02
3.544714e+01 4.511682e+00 -1.183522e-01 -1.727360e-01 9.224389e-02 -3.765085e-02
3.551875e+01 4.583293e+00 -1.223065e-01 -1.761338e-01 9.168735e-02 -2.106266e-02
3.559036e+01 4.654903e+00 -1.197635e-01 -1.725693e-01 9.066597e-02 -5.206046e-03
3.566197e+01 4.726514e+00 -1.120662e-01 -1.636499e-01 8.944382e-02 9.600016e-03
3.573358e+01 4.798124e+00 -1.022391e-01 -1.526143e-01 8.823532e-02 2.310187e-02
3.580519e+01 4.869734e+00 -9.355757e-02 -1.428867e-01 8.718923e-02 3.514193e-02
3.587680e+01 4.941345e+00 -8.824424e-02 -1.368060e-01 8.642189e-02 4.565795e-02
3.594841e+01 5.012955e+00 -8.736509e-02 -1.354878e-01 8.598278e-02 5.465228e-02
3.602002e+01 5.084565e+00 -9.142606e-02 -1.394573e-01 8.589137e-02 6.214769e-02
3.609163e+01 5.156176e+00 -1.006467e-01 -1.489130e-01 8.612637e-02 6.819866e-02
3.616324e+01 5.227786e+00 -1.153142e-01 -1.641024e-01 8.664827e-02 7.291969e-02
3.623485e+01 5.299397e+00 -1.358784e-01 -1.854074e-01 8.738905e-02 7.646765e-02
3.630646e+01 5.371007e+00 -1.631724e-01 -2.135934e-01 8.828114e-02 7.904989e-02
3.637807e+01 5.442617e+00 -1.985105e-01 -2.498659e-01 8.921558e-02 8.086971e-02
3.644968e+01 5.514228e+00 -2.433617e-01 -2.956063e-01 9.010464e-02 8.208874e-02
3.652129e+01 5.585838e+00 -2.967205e-01 -3.496712e-01 9.081084e-02 8.283615e-02
3.659290e+01 5.657448e+00 -3.559118e-01 -4.092841e-01 9.123236e-02 8.321797e-02
3.666451e+01 5.729059e+00 -4.188766e-01 -4.723304e-01 9.131390e-02 8.332362e-02
3.673612e+01 5.800669e+00 -4.830353e-01 -5.362141e-01 9.103897e-02 8.322629e-02
3.680773e+01 5.872280e+00 -5.477327e-01 -5.999368e-01 9.006426e-02 8.298314e-02
3.687934e+01 5.943890e+00 -6.108499e-01 -6.620373e-01 8.904752e-02 8.263583e-02
3.695095e+01 6.015500e+00 -6.693093e-01 -7.191120e-01 8.766291e-02 8.221838e-02
3.702257e+01 6.087111e+00 -7.187169e-01 -7.669010e-01 8.604422e-02 8.175820e-02
3.709418e+01 6.158721e+00 -7.553135e-01 -8.016909e-01 8.423749e-02 8.127770e-02
3.716579e+01 6.230331e+00 -7.768994e-01 -8.213398e-01 8.230051e-02 8.079404e-02
3.723740e+01 6.301942e+00 -7.826203e-01 -8.251060e-01 8.034578e-02 8.031720e-02
3.730901e+01 6.373552e+00 -7.725831e-01 -8.131903e-01 7.846740e-02 7.984924e-02
3.738062e+01 6.445163e+00 -7.478309e-01 -7.866793e-01 7.670847e-02 7.938811e-02
3.745223e+01 6.516773e+00 -7.107781e-01 -7.480274e-01 7.510951e-02 7.893002e-02
3.752384e+01 6.588383e+00 -6.655168e-01 -7.014083e-01 7.375166e-02 7.846865e-02
3.759545e+01 6.659994e+00 -6.171078e-01 -6.518888e-01 7.264116e-02 7.799717e-02
3.766706e+01 6.731604e+00 -5.699776e-01 -6.039186e-01 7.180110e-02 7.750927e-02
3.773867e+01 6.803214e+00 -5.267462e-01 -5.601345e-01 7.124844e-02 7.699953e-02
3.781028e+01 6.874825e+00 -4.894454e-01 -5.223745e-01 7.078928e-02 7.646426e-02
3.788189e+01 6.946435e+00 -4.610847e-01 -4.938516e-01 7.062706e-02 7.590270e-02
3.795350e+01 7.018046e+00 -4.438095e-01 -4.766371e-01 7.068771e-02 7.531386e-02
3.802511e+01 7.089656e+00 -4.379698e-01 -4.710250e-01 7.091531e-02 7.470044e-02
3.809672e+01 7.161266e+00 -4.412051e-01 -4.746344e-01 7.128942e-02 7.406718e-02
3.816833e+01 7.232877e+00 -4.472464e-01 -4.811863e-01 7.179996e-02 7.342069e-02
3.823994e+01 7.304487e+00 -4.505398e-01 -4.850123e-01 7.233262e-02 7.277441e-02
3.831155e+01 7.376097e+00 -4.472372e-01 -4.820811e-01 7.270399e-02 7.213292e-02
3.838316e+01 7.447708e+00 -4.350621e-01 -4.698999e-01 7.269788e-02 7.150337e-02
3.845477e+01 7.519318e+00 -4.133897e-01 -4.478984e-01 7.236886e-02 7.089686e-02
3.852638e+01 7.590929e+00 -3.831392e-01 -4.170744e-01 7.179537e-02 7.031280e-02
3.859799e+01 7.662539e+00 -3.464826e-01 -3.797245e-01 7.110202e-02 6.975706e-02
