# z_Ang d_from_mol_Ang V_A_eV V_B_eV dV_eV dV_mac_eV
1.947485e+01 -1.773060e+01 -3.437260e-01 -3.273289e-01 2.102218e-02 2.110029e-02
1.954752e+01 -1.765794e+01 -2.982291e-01 -2.820607e-01 2.125091e-02 2.133713e-02
1.962019e+01 -1.758527e+01 -2.628901e-01 -2.469343e-01 2.146349e-02 2.157416e-02
1.969285e+01 -1.751260e+01 -2.401407e-01 -2.244176e-01 2.169619e-02 2.181244e-02
1.976552e+01 -1.743993e+01 -2.292841e-01 -2.138007e-01 2.193586e-02 2.205192e-02
1.983819e+01 -1.736727e+01 -2.296541e-01 -2.144029e-01 2.216808e-02 2.229279e-02
1.991086e+01 -1.729460e+01 -2.409148e-01 -2.258964e-01 2.240092e-02 2.253481e-02
1.998352e+01 -1.722193e+01 -2.620439e-01 -2.472553e-01 2.263068e-02 2.278782e-02
2.005619e+01 -1.714926e+01 -2.902649e-01 -2.757174e-01 2.287174e-02 2.304115e-02
2.012886e+01 -1.707660e+01 -3.210410e-01 -3.067448e-01 2.312303e-02 2.329539e-02
2.020152e+01 -1.700393e+01 -3.490441e-01 -3.350014e-01 2.337656e-02 2.355097e-02
2.027419e+01 -1.693126e+01 -3.699087e-01 -3.561280e-01 2.363861e-02 2.380780e-02
2.034686e+01 -1.685860e+01 -3.806670e-01 -3.671484e-01 2.390064e-02 2.406633e-02
2.041953e+01 -1.678593e+01 -3.797035e-01 -3.664493e-01 2.416510e-02 2.432710e-02
2.049219e+01 -1.671326e+01 -3.671683e-01 -3.541806e-01 2.443150e-02 2.459014e-02
2.056486e+01 -1.664059e+01 -3.449105e-01 -3.321808e-01 2.468950e-02 2.485657e-02
2.063753e+01 -1.656793e+01 -3.161083e-01 -3.036333e-01 2.494425e-02 2.512753e-02
2.071020e+01 -1.649526e+01 -2.853502e-01 -2.731316e-01 2.520058e-02 2.540344e-02
2.078286e+01 -1.642259e+01 -2.579663e-01 -2.460322e-01 2.548517e-02 2.568446e-02
2.085553e+01 -1.634992e+01 -2.382555e-01 -2.265796e-01 2.574327e-02 2.597225e-02
2.092820e+01 -1.627726e+01 -2.286654e-01 -2.172451e-01 2.599897e-02 2.625956e-02
2.100087e+01 -1.620459e+01 -2.300312e-01 -2.188662e-01 2.625427e-02 2.655214e-02
2.107353e+01 -1.613192e+01 -2.426766e-01 -2.317752e-01 2.651785e-02 2.685018e-02
2.114620e+01 -1.605925e+01 -2.673402e-01 -2.567279e-01 2.680696e-02 2.715360e-02
2.121887e+01 -1.598659e+01 -3.044883e-01 -2.941375e-01 2.706841e-02 2.746271e-02
2.129153e+01 -1.591392e+01 -3.512127e-01 -3.411211e-01 2.732760e-02 2.777522e-02
2.136420e+01 -1.584125e+01 -4.050465e-01 -3.952112e-01 2.758399e-02 2.809233e-02
2.143687e+01 -1.576859e+01 -4.630039e-01 -4.534196e-01 2.783487e-02 2.841362e-02
2.150954e+01 -1.569592e+01 -5.227585e-01 -5.136700e-01 2.833072e-02 2.873862e-02
2.158220e+01 -1.562325e+01 -5.834987e-01 -5.746710e-01 2.859149e-02 2.906794e-02
2.165487e+01 -1.555058e+01 -6.420736e-01 -6.335343e-01 2.887992e-02 2.940037e-02
2.172754e+01 -1.547792e+01 -6.938248e-01 -6.855797e-01 2.917413e-02 2.973617e-02
2.180021e+01 -1.540525e+01 -7.339820e-01 -7.260403e-01 2.947751e-02 3.007653e-02
2.187287e+01 -1.533258e+01 -7.591719e-01 -7.515529e-01 2.980027e-02 3.042189e-02
2.194554e+01 -1.525991e+01 -7.677248e-01 -7.604520e-01 3.014646e-02 3.077163e-02
2.201821e+01 -1.518725e+01 -7.591452e-01 -7.522203e-01 3.049437e-02 3.112474e-02
2.209088e+01 -1.511458e+01 -7.339386e-01 -7.274121e-01 3.089277e-02 3.148033e-02
2.216354e+01 -1.504191e+01 -6.938016e-01 -6.877271e-01 3.134469e-02 3.183814e-02
2.223621e+01 -1.496924e+01 -6.421427e-01 -6.365317e-01 3.180818e-02 3.219787e-02
2.230888e+01 -1.489658e+01 -5.837384e-01 -5.785875e-01 3.226838e-02 3.255968e-02
2.238155e+01 -1.482391e+01 -5.232347e-01 -5.185413e-01 3.272591e-02 3.292348e-02
2.245421e+01 -1.475124e+01 -4.637496e-01 -4.592389e-01 3.290857e-02 3.329078e-02
2.252688e+01 -1.467857e+01 -4.060394e-01 -4.019878e-01 3.336764e-02 3.366351e-02
2.259955e+01 -1.460591e+01 -3.524883e-01 -3.489066e-01 3.383753e-02 3.404114e-02
2.267221e+01 -1.453324e+01 -3.060543e-01 -3.029332e-01 3.429810e-02 3.442349e-02
2.274488e+01 -1.446057e+01 -2.692110e-01 -2.665468e-01 3.475503e-02 3.480979e-02
2.281755e+01 -1.438791e+01 -2.448230e-01 -2.425380e-01 3.513423e-02 3.520070e-02
2.289022e+01 -1.431524e+01 -2.323328e-01 -2.304851e-01 3.557154e-02 3.559560e-02
2.296288e+01 -1.424257e+01 -2.310041e-01 -2.295685e-01 3.598367e-02 3.599409e-02
2.303555e+01 -1.416990e+01 -2.405508e-01 -2.395076e-01 3.637607e-02 3.640429e-02
2.310822e+01 -1.409724e+01 -2.602735e-01 -2.596458e-01 3.679151e-02 3.681289e-02
2.318089e+01 -1.402457e+01 -2.879699e-01 -2.877165e-01 3.716589e-02 3.722441e-02
2.325355e+01 -1.395190e+01 -3.195393e-01 -3.196827e-01 3.756262e-02 3.763723e-02
2.332622e+01 -1.387923e+01 -3.497446e-01 -3.503375e-01 3.801218e-02 3.805076e-02
2.339889e+01 -1.380657e+01 -3.739494e-01 -3.750189e-01 3.848872e-02 3.846447e-02
2.347156e+01 -1.373390e+01 -3.889219e-01 -3.904424e-01 3.893969e-02 3.887808e-02
2.354422e+01 -1.366123e+01 -3.927405e-01 -3.946702e-01 3.934894e-02 3.929617e-02
2.361689e+01 -1.358856e+01 -3.851683e-01 -3.874709e-01 3.972179e-02 3.971966e-02
2.368956e+01 -1.351590e+01 -3.677684e-01 -3.704243e-01 4.007513e-02 4.014672e-02
2.376222e+01 -1.344323e+01 -3.435249e-01 -3.465185e-01 4.041285e-02 4.057548e-02
2.383489e+01 -1.337056e+01 -3.168210e-01 -3.201602e-01 4.075844e-02 4.100632e-02
2.390756e+01 -1.329789e+01 -2.930946e-01 -2.968040e-01 4.112864e-02 4.143946e-02
2.398023e+01 -1.322523e+01 -2.771893e-01 -2.813069e-01 4.153685e-02 4.186939e-02
2.405289e+01 -1.315256e+01 -2.723921e-01 -2.769995e-01 4.202662e-02 4.230883e-02
2.412556e+01 -1.307989e+01 -2.804336e-01 -2.855065e-01 4.249216e-02 4.275132e-02
2.419823e+01 -1.300723e+01 -3.021943e-01 -3.077339e-01 4.295880e-02 4.319694e-02
2.427090e+01 -1.293456e+01 -3.371946e-01 -3.431934e-01 4.341806e-02 4.364688e-02
2.434356e+01 -1.286189e+01 -3.819778e-01 -3.884363e-01 4.387773e-02 4.410084e-02
2.441623e+01 -1.278922e+01 -4.340280e-01 -4.409167e-01 4.430792e-02 4.456095e-02
2.448890e+01 -1.271656e+01 -4.900864e-01 -4.973865e-01 4.471926e-02 4.502507e-02
2.456157e+01 -1.264389e+01 -5.480189e-01 -5.560732e-01 4.547355e-02 4.549337e-02
2.463423e+01 -1.257122e+01 -6.068364e-01 -6.153178e-01 4.590056e-02 4.596645e-02
2.470690e+01 -1.249855e+01 -6.629303e-01 -6.717979e-01 4.628692e-02 4.644313e-02
2.477957e+01 -1.242589e+01 -7.114450e-01 -7.206569e-01 4.663114e-02 4.692397e-02
2.485224e+01 -1.235322e+01 -7.477618e-01 -7.572984e-01 4.695580e-02 4.741021e-02
2.492490e+01 -1.228055e+01 -7.688014e-01 -7.786492e-01 4.726706e-02 4.790083e-02
2.499757e+01 -1.220788e+01 -7.731196e-01 -7.832857e-01 4.758541e-02 4.839624e-02
2.507024e+01 -1.213522e+01 -7.603900e-01 -7.710950e-01 4.812423e-02 4.889667e-02
2.514290e+01 -1.206255e+01 -7.312748e-01 -7.425604e-01 4.870478e-02 4.939948e-02
2.521557e+01 -1.198988e+01 -6.877260e-01 -6.995629e-01 4.925612e-02 4.990083e-02
2.528824e+01 -1.191722e+01 -6.334217e-01 -6.457838e-01 4.978136e-02 5.039771e-02
2.536091e+01 -1.184455e+01 -5.732002e-01 -5.861152e-01 5.033431e-02 5.089080e-02
2.543357e+01 -1.177188e+01 -5.114505e-01 -5.249249e-01 5.089358e-02 5.138367e-02
2.550624e+01 -1.169921e+01 -4.507926e-01 -4.645860e-01 5.121259e-02 5.187787e-02
2.557891e+01 -1.162655e+01 -3.919258e-01 -4.063113e-01 5.180470e-02 5.237554e-02
2.565158e+01 -1.155388e+01 -3.374853e-01 -3.524609e-01 5.239484e-02 5.287798e-02
2.572424e+01 -1.148121e+01 -2.900915e-01 -3.056713e-01 5.299897e-02 5.338804e-02
2.579691e+01 -1.140854e+01 -2.523173e-01 -2.685436e-01 5.364547e-02 5.390769e-02
2.586958e+01 -1.133588e+01 -2.262694e-01 -2.431256e-01 5.427548e-02 5.443823e-02
2.594225e+01 -1.126321e+01 -2.108885e-01 -2.283880e-01 5.491873e-02 5.498116e-02
2.601491e+01 -1.119054e+01 -2.051017e-01 -2.232114e-01 5.552895e-02 5.553917e-02
2.608758e+01 -1.111787e+01 -2.085001e-01 -2.272013e-01 5.612037e-02 5.611009e-02
2.616025e+01 -1.104521e+01 -2.213556e-01 -2.406550e-01 5.671870e-02 5.668513e-02
2.623291e+01 -1.097254e+01 -2.436912e-01 -2.635606e-01 5.728862e-02 5.727164e-02
2.630558e+01 -1.089987e+01 -2.741197e-01 -2.945424e-01 5.784199e-02 5.786956e-02
2.637825e+01 -1.082720e+01 -3.093318e-01 -3.303834e-01 5.847082e-02 5.847450e-02
2.645092e+01 -1.075454e+01 -3.445418e-01 -3.662316e-01 5.910907e-02 5.908283e-02
2.652358e+01 -1.068187e+01 -3.749681e-01 -3.973400e-01 5.979113e-02 5.969140e-02
2.659625e+01 -1.060920e+01 -3.971887e-01 -4.202277e-01 6.045822e-02 6.029775e-02
2.666892e+01 -1.053654e+01 -4.091001e-01 -4.326509e-01 6.097008e-02 6.089560e-02
2.674159e+01 -1.046387e+01 -4.100861e-01 -4.339466e-01 6.127972e-02 6.147761e-02
2.681425e+01 -1.039120e+01 -4.013475e-01 -4.253691e-01 6.144083e-02 6.204265e-02
2.688692e+01 -1.031853e+01 -3.855960e-01 -4.097926e-01 6.161583e-02 6.259177e-02
2.695959e+01 -1.024587e+01 -3.669184e-01 -3.914511e-01 6.195194e-02 6.312359e-02
2.703226e+01 -1.017320e+01 -3.508882e-01 -3.758483e-01 6.237928e-02 6.364407e-02
2.710492e+01 -1.010053e+01 -3.433877e-01 -3.689049e-01 6.293640e-02 6.416166e-02
2.717759e+01 -1.002786e+01 -3.491002e-01 -3.753128e-01 6.363181e-02 6.467234e-02
2.725026e+01 -9.955197e+00 -3.703263e-01 -3.973315e-01 6.442440e-02 6.517955e-02
2.732293e+01 -9.882529e+00 -4.046584e-01 -4.325431e-01 6.530390e-02 6.568852e-02
2.739559e+01 -9.809862e+00 -4.486336e-01 -4.774458e-01 6.623141e-02 6.620092e-02
2.746826e+01 -9.737195e+00 -4.988177e-01 -5.286222e-01 6.722371e-02 6.671868e-02
2.754093e+01 -9.664527e+00 -5.524608e-01 -5.833438e-01 6.830225e-02 6.724321e-02
2.761359e+01 -9.591860e+00 -6.081158e-01 -6.399653e-01 6.926874e-02 6.777622e-02
2.768626e+01 -9.519193e+00 -6.628919e-01 -6.956729e-01 7.020024e-02 6.831821e-02
2.775893e+01 -9.446525e+00 -7.121991e-01 -7.459003e-01 7.112042e-02 6.886895e-02
2.783160e+01 -9.373858e+00 -7.510940e-01 -7.856726e-01 7.199780e-02 6.942637e-02
2.790426e+01 -9.301191e+00 -7.758241e-01 -8.110483e-01 7.264344e-02 6.998903e-02
2.797693e+01 -9.228523e+00 -7.843931e-01 -8.200877e-01 7.311384e-02 7.055485e-02
2.804960e+01 -9.155856e+00 -7.760782e-01 -8.120944e-01 7.343552e-02 7.112278e-02
2.812227e+01 -9.083188e+00 -7.511497e-01 -7.873889e-01 7.365850e-02 7.169103e-02
2.819493e+01 -9.010521e+00 -7.110338e-01 -7.474464e-01 7.383183e-02 7.225672e-02
2.826760e+01 -8.937854e+00 -6.587719e-01 -6.950838e-01 7.373110e-02 7.281425e-02
2.834027e+01 -8.865186e+00 -5.989007e-01 -6.350347e-01 7.355318e-02 7.335901e-02
2.841294e+01 -8.792519e+00 -5.360504e-01 -5.720243e-01 7.339320e-02 7.388815e-02
2.848560e+01 -8.719852e+00 -4.735079e-01 -5.092912e-01 7.320256e-02 7.439984e-02
2.855827e+01 -8.647184e+00 -4.123195e-01 -4.481748e-01 7.327456e-02 7.489280e-02
2.863094e+01 -8.574517e+00 -3.543467e-01 -3.903964e-01 7.346896e-02 7.536893e-02
2.870360e+01 -8.501850e+00 -3.024310e-01 -3.387755e-01 7.376371e-02 7.582955e-02
2.877627e+01 -8.429182e+00 -2.587336e-01 -2.955194e-01 7.420499e-02 7.627541e-02
2.884894e+01 -8.356515e+00 -2.258668e-01 -2.633322e-01 7.488457e-02 7.669811e-02
2.892161e+01 -8.283848e+00 -2.036008e-01 -2.418603e-01 7.567865e-02 7.711031e-02
2.899427e+01 -8.211180e+00 -1.904144e-01 -2.295344e-01 7.653926e-02 7.751742e-02
2.906694e+01 -8.138513e+00 -1.853601e-01 -2.254142e-01 7.747339e-02 7.792541e-02
2.913961e+01 -8.065845e+00 -1.880840e-01 -2.291133e-01 7.844850e-02 7.833880e-02
2.921228e+01 -7.993178e+00 -1.987845e-01 -2.407910e-01 7.942576e-02 7.876601e-02
2.928494e+01 -7.920511e+00 -2.180715e-01 -2.610528e-01 8.040058e-02 7.921308e-02
2.935761e+01 -7.847843e+00 -2.460973e-01 -2.899356e-01 8.125759e-02 7.968434e-02
2.943028e+01 -7.775176e+00 -2.815775e-01 -3.261950e-01 8.203674e-02 8.018176e-02
2.950295e+01 -7.702509e+00 -3.212687e-01 -3.666506e-01 8.280108e-02 8.071097e-02
2.957561e+01 -7.629841e+00 -3.605703e-01 -4.066809e-01 8.352987e-02 8.127419e-02
2.964828e+01 -7.557174e+00 -3.950422e-01 -4.418488e-01 8.422593e-02 8.187123e-02
2.972095e+01 -7.484507e+00 -4.216861e-01 -4.690498e-01 8.478288e-02 8.249920e-02
2.979362e+01 -7.411839e+00 -4.388779e-01 -4.864025e-01 8.494381e-02 8.315238e-02
2.986628e+01 -7.339172e+00 -4.463976e-01 -4.936828e-01 8.470441e-02 8.383197e-02
2.993895e+01 -7.266505e+00 -4.458006e-01 -4.925752e-01 8.419383e-02 8.452611e-02
3.001162e+01 -7.193837e+00 -4.402970e-01 -4.864963e-01 8.361847e-02 8.522509e-02
3.008428e+01 -7.121170e+00 -4.348476e-01 -4.805777e-01 8.314941e-02 8.592077e-02
3.015695e+01 -7.048503e+00 -4.360413e-01 -4.814748e-01 8.285276e-02 8.660235e-02
3.022962e+01 -6.975835e+00 -4.486872e-01 -4.940110e-01 8.274303e-02 8.726114e-02
3.030229e+01 -6.903168e+00 -4.729474e-01 -5.183322e-01 8.280403e-02 8.789255e-02
3.037495e+01 -6.830500e+00 -5.081784e-01 -5.533596e-01 8.260045e-02 8.849385e-02
3.044762e+01 -6.757833e+00 -5.501612e-01 -5.957703e-01 8.302829e-02 8.906296e-02
3.052029e+01 -6.685166e+00 -5.968378e-01 -6.431556e-01 8.373711e-02 8.960178e-02
3.059296e+01 -6.612498e+00 -6.460092e-01 -6.933572e-01 8.476726e-02 9.011550e-02
3.066562e+01 -6.539831e+00 -6.936679e-01 -7.423269e-01 8.607820e-02 9.061018e-02
3.073829e+01 -6.467164e+00 -7.345704e-01 -7.847900e-01 8.763883e-02 9.109276e-02
3.081096e+01 -6.394496e+00 -7.639490e-01 -8.159539e-01 8.942405e-02 9.157110e-02
3.088363e+01 -6.321829e+00 -7.787486e-01 -8.327140e-01 9.138457e-02 9.205140e-02
3.095629e+01 -6.249162e+00 -7.775036e-01 -8.334714e-01 9.338699e-02 9.254034e-02
3.102896e+01 -6.176494e+00 -7.598396e-01 -8.178198e-01 9.539942e-02 9.303969e-02
3.110163e+01 -6.103827e+00 -7.263507e-01 -7.862638e-01 9.733234e-02 9.354467e-02
3.117429e+01 -6.031160e+00 -6.789386e-01 -7.406274e-01 9.910808e-02 9.404422e-02
3.124696e+01 -5.958492e+00 -6.211920e-01 -6.844342e-01 1.006614e-01 9.451996e-02
3.131963e+01 -5.885825e+00 -5.576775e-01 -6.221766e-01 1.019184e-01 9.494793e-02
3.139230e+01 -5.813158e+00 -4.921916e-01 -5.577262e-01 1.029538e-01 9.530162e-02
3.146496e+01 -5.740490e+00 -4.269437e-01 -4.929255e-01 1.034010e-01 9.554559e-02
3.153763e+01 -5.667823e+00 -3.626646e-01 -4.286948e-01 1.034494e-01 9.563160e-02
3.161030e+01 -5.595155e+00 -3.018034e-01 -3.675011e-01 1.031169e-01 9.549511e-02
3.168297e+01 -5.522488e+00 -2.466150e-01 -3.117783e-01 1.025825e-01 9.505457e-02
3.175563e+01 -5.449821e+00 -1.998785e-01 -2.642562e-01 1.017969e-01 9.421205e-02
3.182830e+01 -5.377153e+00 -1.630366e-01 -2.265316e-01 1.009142e-01 9.285085e-02
3.190097e+01 -5.304486e+00 -1.346383e-01 -1.972802e-01 1.000611e-01 9.082791e-02
3.197364e+01 -5.231819e+00 -1.132798e-01 -1.752165e-01 9.935597e-02 8.797543e-02
3.204630e+01 -5.159151e+00 -9.806858e-02 -1.594975e-01 9.884820e-02 8.406247e-02
3.211897e+01 -5.086484e+00 -8.849516e-02 -1.497052e-01 9.862928e-02 7.887490e-02
3.219164e+01 -5.013817e+00 -8.425736e-02 -1.455824e-01 9.874424e-02 7.226345e-02
3.226431e+01 -4.941149e+00 -8.512834e-02 -1.469086e-01 9.919950e-02 6.412381e-02
3.233697e+01 -4.868482e+00 -9.056647e-02 -1.531416e-01 9.999437e-02 5.441313e-02
3.240964e+01 -4.795815e+00 -9.944911e-02 -1.630836e-01 1.010537e-01 4.311653e-02
3.248231e+01 -4.723147e+00 -1.093910e-01 -1.742539e-01 1.022821e-01 3.024330e-02
3.255497e+01 -4.650480e+00 -1.169434e-01 -1.830328e-01 1.035087e-01 1.589267e-02
3.262764e+01 -4.577812e+00 -1.190169e-01 -1.861126e-01 1.045150e-01 2.707098e-04
3.270031e+01 -4.505145e+00 -1.144010e-01 -1.819927e-01 1.050109e-01 -1.632372e-02
3.277298e+01 -4.432478e+00 -1.044456e-01 -1.717087e-01 1.046824e-01 -3.353863e-02
3.284564e+01 -4.359810e+00 -9.235220e-02 -1.581187e-01 1.031858e-01 -5.100412e-02
3.291831e+01 -4.287143e+00 -8.147760e-02 -1.442107e-01 1.001524e-01 -6.835515e-02
3.299098e+01 -4.214476e+00 -7.413135e-02 -1.319075e-01 9.519543e-02 -8.525772e-02
3.306365e+01 -4.141808e+00 -7.132252e-02 -1.217955e-01 8.789219e-02 -1.014320e-01
3.313631e+01 -4.069141e+00 -7.337941e-02 -1.137094e-01 7.774922e-02 -1.167062e-01
3.320898e+01 -3.996474e+00 -8.061053e-02 -1.073976e-01 6.420635e-02 -1.310304e-01
3.328165e+01 -3.923806e+00 -9.327058e-02 -1.024757e-01 4.662430e-02 -1.444543e-01
3.335432e+01 -3.851139e+00 -1.118561e-01 -9.864832e-02 2.421150e-02 -1.570665e-01
3.342698e+01 -3.778472e+00 -1.372907e-01 -9.568917e-02 -4.182309e-03 -1.689726e-01
3.349965e+01 -3.705804e+00 -1.708886e-01 -9.341308e-02 -4.005626e-02 -1.803173e-01
3.357232e+01 -3.633137e+00 -2.143180e-01 -9.166963e-02 -8.522916e-02 -1.912537e-01
3.364499e+01 -3.560470e+00 -2.670888e-01 -9.034105e-02 -1.393285e-01 -2.019575e-01
3.371765e+01 -3.487802e+00 -3.262750e-01 -8.933090e-02 -1.995248e-01 -2.125686e-01
3.379032e+01 -3.415135e+00 -3.899127e-01 -8.856694e-02 -2.639265e-01 -2.231380e-01
3.386299e+01 -3.342467e+00 -4.553300e-01 -8.799059e-02 -3.299202e-01 -2.336409e-01
3.393565e+01 -3.269800e+00 -5.213071e-01 -8.755808e-02 -3.963298e-01 -2.439989e-01
3.400832e+01 -3.197133e+00 -5.868185e-01 -8.723511e-02 -4.621641e-01 -2.541008e-01
3.408099e+01 -3.124465e+00 -6.481048e-01 -8.699537e-02 -5.236902e-01 -2.638230e-01
3.415366e+01 -3.051798e+00 -7.005836e-01 -8.681947e-02 -5.763449e-01 -2.730457e-01
3.422632e+01 -2.979131e+00 -7.403401e-01 -8.669259e-02 -6.162283e-01 -2.816687e-01
3.429899e+01 -2.906463e+00 -7.651535e-01 -8.660119e-02 -6.411330e-01 -2.896238e-01
3.437166e+01 -2.833796e+00 -7.743105e-01 -8.653674e-02 -6.503544e-01 -2.968836e-01
3.444433e+01 -2.761129e+00 -7.680859e-01 -8.649079e-02 -6.441758e-01 -3.034655e-01
3.451699e+01 -2.688461e+00 -7.477361e-01 -8.645999e-02 -6.238568e-01 -3.094306e-01
3.458966e+01 -2.615794e+00 -7.159508e-01 -8.643933e-02 -5.920922e-01 -3.148769e-01
3.466233e+01 -2.543127e+00 -6.771877e-01 -8.642711e-02 -5.533414e-01 -3.199287e-01
3.473500e+01 -2.470459e+00 -6.366619e-01 -8.641858e-02 -5.128241e-01 -3.247280e-01
3.480766e+01 -2.397792e+00 -5.984766e-01 -8.641239e-02 -4.746450e-01 -3.294327e-01
3.488033e+01 -2.325125e+00 -5.643543e-01 -8.640899e-02 -4.405261e-01 -3.342187e-01
3.495300e+01 -2.252457e+00 -5.348753e-01 -8.640659e-02 -4.110495e-01 -3.392606e-01
3.502566e+01 -2.179790e+00 -5.115862e-01 -8.640470e-02 -3.877622e-01 -3.446431e-01
3.509833e+01 -2.107122e+00 -4.947325e-01 -8.640349e-02 -3.709098e-01 -3.503628e-01
3.517100e+01 -2.034455e+00 -4.852382e-01 -8.640308e-02 -3.614159e-01 -3.563063e-01
3.524367e+01 -1.961788e+00 -4.814656e-01 -8.640158e-02 -3.576448e-01 -3.623210e-01
3.531633e+01 -1.889120e+00 -4.795585e-01 -8.639962e-02 -3.557396e-01 -3.682882e-01
3.538900e+01 -1.816453e+00 -4.762467e-01 -8.639852e-02 -3.524290e-01 -3.740678e-01
3.546167e+01 -1.743786e+00 -4.692143e-01 -8.639678e-02 -3.453982e-01 -3.794740e-01
3.553434e+01 -1.671118e+00 -4.571419e-01 -8.639538e-02 -3.333273e-01 -3.842387e-01
3.560700e+01 -1.598451e+00 -4.395860e-01 -8.639428e-02 -3.157724e-01 -3.880385e-01
3.567967e+01 -1.525784e+00 -4.168816e-01 -8.639365e-02 -2.930687e-01 -3.905983e-01
3.575234e+01 -1.453116e+00 -3.900863e-01 -8.639254e-02 -2.662745e-01 -3.917376e-01
3.582501e+01 -1.380449e+00 -3.608684e-01 -8.639143e-02 -2.370578e-01 -3.913782e-01
3.589767e+01 -1.307782e+00 -3.312950e-01 -8.638936e-02 -2.074864e-01 -3.895327e-01
3.597034e+01 -1.235114e+00 -3.036432e-01 -8.638722e-02 -1.798368e-01 -3.863086e-01
3.604301e+01 -1.162447e+00 -2.801558e-01 -8.638684e-02 -1.563497e-01 -3.819167e-01
3.611568e+01 -1.089779e+00 -2.627984e-01 -8.638529e-02 -1.389939e-01 -3.766447e-01
3.618834e+01 -1.017112e+00 -2.531371e-01 -8.638345e-02 -1.293344e-01 -3.707825e-01
3.626101e+01 -9.444448e-01 -2.524234e-01 -8.638321e-02 -1.286210e-01 -3.645479e-01
3.633368e+01 -8.717774e-01 -2.618962e-01 -8.638173e-02 -1.380952e-01 -3.580857e-01
3.640634e+01 -7.991101e-01 -2.829741e-01 -8.637974e-02 -1.591752e-01 -3.515126e-01
3.647901e+01 -7.264427e-01 -3.163853e-01 -8.637842e-02 -1.925876e-01 -3.449592e-01
3.655168e+01 -6.537754e-01 -3.594272e-01 -8.637717e-02 -2.356308e-01 -3.386044e-01
3.662435e+01 -5.811080e-01 -4.097996e-01 -8.637561e-02 -2.860048e-01 -3.325737e-01
3.669701e+01 -5.084407e-01 -4.645925e-01 -8.637454e-02 -3.407988e-01 -3.269538e-01
3.676968e+01 -4.357733e-01 -5.217534e-01 -8.637325e-02 -3.979609e-01 -3.217813e-01
3.684235e+01 -3.631059e-01 -5.799050e-01 -8.637266e-02 -4.561131e-01 -3.171017e-01
3.691502e+01 -2.904386e-01 -6.362436e-01 -8.637147e-02 -5.124528e-01 -3.130138e-01
3.698768e+01 -2.177712e-01 -6.861748e-01 -8.637043e-02 -5.623851e-01 -3.096465e-01
3.706035e+01 -1.451039e-01 -7.249975e-01 -8.636880e-02 -6.012094e-01 -3.071306e-01
3.713302e+01 -7.243653e-02 -7.493430e-01 -8.636777e-02 -6.255559e-01 -3.055746e-01
3.720569e+01 2.308266e-04 -7.575493e-01 -8.636648e-02 -6.337636e-01 -3.050492e-01
3.727835e+01 7.289818e-02 -7.491168e-01 -8.636500e-02 -6.253325e-01 -3.055786e-01
3.735102e+01 1.455655e-01 -7.245584e-01 -8.636337e-02 -6.007757e-01 -3.071380e-01
3.742369e+01 2.182329e-01 -6.855565e-01 -8.636215e-02 -5.617751e-01 -3.096559e-01
3.749635e+01 2.909002e-01 -6.355005e-01 -8.636054e-02 -5.117207e-01 -3.130233e-01
3.756902e+01 3.635676e-01 -5.791005e-01 -8.635930e-02 -4.553220e-01 -3.171091e-01
3.764169e+01 4.362350e-01 -5.209395e-01 -8.635725e-02 -3.971630e-01 -3.217838e-01
3.771436e+01 5.089023e-01 -4.637911e-01 -8.635569e-02 -3.400162e-01 -3.269482e-01
3.778702e+01 5.815697e-01 -4.090270e-01 -8.635443e-02 -2.852533e-01 -3.325567e-01
3.785969e+01 6.542370e-01 -3.587224e-01 -8.635309e-02 -2.349500e-01 -3.385729e-01
3.793236e+01 7.269044e-01 -3.157736e-01 -8.635131e-02 -1.920030e-01 -3.449101e-01
3.800503e+01 7.995717e-01 -2.824979e-01 -8.635054e-02 -1.587281e-01 -3.514430e-01
3.807769e+01 8.722391e-01 -2.615609e-01 -8.634938e-02 -1.377923e-01 -3.579929e-01
3.815036e+01 9.449064e-01 -2.522104e-01 -8.634777e-02 -1.284434e-01 -3.644305e-01
3.822303e+01 1.017574e+00 -2.530203e-01 -8.634614e-02 -1.292549e-01 -3.706399e-01
3.829570e+01 1.090241e+00 -2.627642e-01 -8.634520e-02 -1.389997e-01 -3.764778e-01
3.836836e+01 1.162908e+00 -2.801841e-01 -8.634359e-02 -1.564212e-01 -3.817269e-01
3.844103e+01 1.235576e+00 -3.037190e-01 -8.634154e-02 -1.799582e-01 -3.860984e-01
3.851370e+01 1.308243e+00 -3.313968e-01 -8.634089e-02 -2.076366e-01 -3.893058e-01
3.858637e+01 1.380911e+00 -3.609748e-01 -8.634028e-02 -2.372153e-01 -3.911399e-01
3.865903e+01 1.453578e+00 -3.901769e-01 -8.633862e-02 -2.664191e-01 -3.914941e-01
3.873170e+01 1.526245e+00 -4.169366e-01 -8.633728e-02 -2.931801e-01 -3.903564e-01
3.880437e+01 1.598913e+00 -4.395878e-01 -8.633503e-02 -3.158336e-01 -3.878049e-01
3.887703e+01 1.671580e+00 -4.570800e-01 -8.633380e-02 -3.333270e-01 -3.840196e-01
3.894970e+01 1.744247e+00 -4.690790e-01 -8.633220e-02 -3.453275e-01 -3.792748e-01
3.902237e+01 1.816915e+00 -4.760362e-01 -8.633137e-02 -3.522856e-01 -3.738935e-01
